-170.00 0.00 12.60 0.3328 2.740 2.413 0.000 0.0556 18.001 105 18.00 0.31 22.50;;;;;;;
169.99 0.01 12.59 0.3325 2.737 2.410 0.003 0.0555 18.009 104 17.99 0.31 22.49;;;;;;;
169.98 0.02 12.58 0.3322 2.734 2.407 0.007 0.0555 18.017 104 17.98 0.31 22.48;;;;;;;
169.97 0.03 12.57 0.3319 2.730 2.403 0.010 0.0555 18.025 104 17.98 0.31 22.47;;;;;;;
169.96 0.04 12.56 0.3316 2.727 2.400 0.013 0.0555 18.033 104 17.97 0.31 22.46;;;;;;;
169.95 0.05 12.55 0.3313 2.724 2.397 0.017 0.0554 18.041 104 17.96 0.31 22.45;;;;;;;
169.94 0.06 12.54 0.3310 2.720 2.393 0.020 0.0554 18.049 104 17.95 0.31 22.44;;;;;;;
169.93 0.07 12.53 0.3307 2.717 2.390 0.023 0.0554 18.057 103 17.94 0.31 22.43;;;;;;;
169.92 0.08 12.52 0.3305 2.714 2.387 0.027 0.0554 18.065 103 17.94 0.31 22.42;;;;;;;
169.91 0.09 12.51 0.3302 2.711 2.383 0.030 0.0553 18.073 103 17.93 0.31 22.41;;;;;;;
169.90 0.10 12.50 0.3299 2.707 2.380 0.033 0.0553 18.081 103 17.92 0.31 22.40;;;;;;;
169.89 0.11 12.49 0.3296 2.704 2.377 0.036 0.0553 18.089 103 17.91 0.31 22.39;;;;;;;
169.88 0.12 12.48 0.3293 2.701 2.374 0.040 0.0553 18.097 102 17.90 0.31 22.38;;;;;;;
169.87 0.13 12.47 0.3290 2.697 2.370 0.043 0.0552 18.105 102 17.90 0.30 22.37;;;;;;;
169.86 0.14 12.46 0.3287 2.694 2.367 0.046 0.0552 18.113 102 17.89 0.30 22.36;;;;;;;
169.85 0.15 12.45 0.3284 2.691 2.364 0.050 0.0552 18.121 102 17.88 0.30 22.35;;;;;;;
169.84 0.16 12.44 0.3282 2.688 2.360 0.053 0.0552 18.130 102 17.87 0.30 22.34;;;;;;;
169.83 0.17 12.43 0.3279 2.684 2.357 0.056 0.0551 18.138 102 17.86 0.30 22.33;;;;;;;
169.82 0.18 12.42 0.3276 2.681 2.354 0.059 0.0551 18.146 101 17.86 0.30 22.32;;;;;;;
169.81 0.19 12.41 0.3273 2.678 2.351 0.063 0.0551 18.154 101 17.85 0.30 22.31;;;;;;;
169.80 0.20 12.40 0.3270 2.674 2.347 0.066 0.0551 18.162 101 17.84 0.30 22.30;;;;;;;
169.79 0.21 12.39 0.3267 2.671 2.344 0.069 0.0550 18.170 101 17.83 0.30 22.29;;;;;;;
169.78 0.22 12.38 0.3264 2.668 2.341 0.073 0.0550 18.178 101 17.82 0.30 22.28;;;;;;;
169.77 0.23 12.37 0.3262 2.665 2.338 0.076 0.0550 18.186 100 17.82 0.30 22.27;;;;;;;
169.76 0.24 12.36 0.3259 2.661 2.334 0.079 0.0550 18.195 100 17.81 0.30 22.26;;;;;;;
169.75 0.25 12.35 0.3256 2.658 2.331 0.082 0.0549 18.203 100 17.80 0.30 22.25;;;;;;;
169.74 0.26 12.34 0.3253 2.655 2.328 0.086 0.0549 18.211 100 17.79 0.30 22.24;;;;;;;
169.73 0.27 12.33 0.3250 2.652 2.325 0.089 0.0549 18.219 100 17.78 0.30 22.23;;;;;;;
169.72 0.28 12.32 0.3247 2.648 2.321 0.092 0.0549 18.227 100 17.78 0.30 22.22;;;;;;;
169.71 0.29 12.31 0.3245 2.645 2.318 0.095 0.0548 18.236 99 17.77 0.30 22.21;;;;;;;
169.70 0.30 12.30 0.3242 2.642 2.315 0.099 0.0548 18.244 99 17.76 0.30 22.20;;;;;;;
169.69 0.31 12.29 0.3239 2.639 2.312 0.102 0.0548 18.252 99 17.75 0.30 22.19;;;;;;;
169.68 0.32 12.28 0.3236 2.635 2.308 0.105 0.0548 18.260 99 17.74 0.30 22.18;;;;;;;
169.67 0.33 12.27 0.3233 2.632 2.305 0.108 0.0547 18.269 99 17.74 0.30 22.17;;;;;;;
169.66 0.34 12.26 0.3230 2.629 2.302 0.111 0.0547 18.277 98 17.73 0.30 22.16;;;;;;;
169.65 0.35 12.25 0.3228 2.626 2.299 0.115 0.0547 18.285 98 17.72 0.30 22.15;;;;;;;
169.64 0.36 12.24 0.3225 2.622 2.295 0.118 0.0547 18.293 98 17.71 0.30 22.14;;;;;;;
169.63 0.37 12.23 0.3222 2.619 2.292 0.121 0.0546 18.302 98 17.70 0.29 22.13;;;;;;;
169.62 0.38 12.22 0.3219 2.616 2.289 0.124 0.0546 18.310 98 17.70 0.29 22.12;;;;;;;
169.61 0.39 12.21 0.3216 2.613 2.286 0.128 0.0546 18.318 98 17.69 0.29 22.11;;;;;;;
169.60 0.40 12.20 0.3214 2.610 2.283 0.131 0.0546 18.327 97 17.68 0.29 22.10;;;;;;;
169.59 0.41 12.19 0.3211 2.606 2.279 0.134 0.0545 18.335 97 17.67 0.29 22.09;;;;;;;
169.58 0.42 12.18 0.3208 2.603 2.276 0.137 0.0545 18.343 97 17.66 0.29 22.08;;;;;;;
169.57 0.43 12.17 0.3205 2.600 2.273 0.140 0.0545 18.351 97 17.66 0.29 22.07;;;;;;;
169.56 0.44 12.16 0.3202 2.597 2.270 0.144 0.0545 18.360 97 17.65 0.29 22.06;;;;;;;
169.55 0.45 12.15 0.3200 2.594 2.266 0.147 0.0544 18.368 97 17.64 0.29 22.05;;;;;;;
169.54 0.46 12.14 0.3197 2.590 2.263 0.150 0.0544 18.376 96 17.63 0.29 22.04;;;;;;;
169.53 0.47 12.13 0.3194 2.587 2.260 0.153 0.0544 18.385 96 17.62 0.29 22.03;;;;;;;
169.52 0.48 12.12 0.3191 2.584 2.257 0.156 0.0544 18.393 96 17.62 0.29 22.02;;;;;;;
169.51 0.49 12.11 0.3188 2.581 2.254 0.160 0.0543 18.401 96 17.61 0.29 22.01;;;;;;;
169.50 0.50 12.10 0.3186 2.578 2.251 0.163 0.0543 18.410 96 17.60 0.29 22.00;;;;;;;
169.49 0.51 12.09 0.3183 2.574 2.247 0.166 0.0543 18.418 96 17.59 0.29 21.99;;;;;;;
169.48 0.52 12.08 0.3180 2.571 2.244 0.169 0.0543 18.427 95 17.58 0.29 21.98;;;;;;;
169.47 0.53 12.07 0.3177 2.568 2.241 0.172 0.0542 18.435 95 17.58 0.29 21.97;;;;;;;
169.46 0.54 12.06 0.3174 2.565 2.238 0.176 0.0542 18.443 95 17.57 0.29 21.96;;;;;;;
169.45 0.55 12.05 0.3172 2.562 2.235 0.179 0.0542 18.452 95 17.56 0.29 21.95;;;;;;;
169.44 0.56 12.04 0.3169 2.559 2.231 0.182 0.0542 18.460 95 17.55 0.29 21.94;;;;;;;
169.43 0.57 12.03 0.3166 2.555 2.228 0.185 0.0541 18.469 94 17.54 0.29 21.93;;;;;;;
169.42 0.58 12.02 0.3163 2.552 2.225 0.188 0.0541 18.477 94 17.54 0.29 21.92;;;;;;;
169.41 0.59 12.01 0.3161 2.549 2.222 0.191 0.0541 18.485 94 17.53 0.29 21.91;;;;;;;
169.40 0.60 12.00 0.3158 2.546 2.219 0.195 0.0541 18.494 94 17.52 0.29 21.90;;;;;;;
