251,29 0,71 31,29 11,8412 288,514 234,014 8,486 0,1878 5,325 37.512 75,39 24,29 87,33
251,28 0,72 31,28 11,8380 288,395 233,895 8,605 0,1878 5,325 37.490 75,38 24,28 87,32
251,27 0,73 31,27 11,8349 288,277 233,777 8,723 0,1878 5,326 37.468 75,37 24,27 87,31
251,26 0,74 31,26 11,8318 288,158 233,658 8,842 0,1877 5,326 37.445 75,36 24,25 87,30
251,25 0,75 31,25 11,8286 288,040 233,540 8,960 0,1877 5,327 37.423 75,35 24,24 87,29
251,24 0,76 31,24 11,8255 287,922 233,422 9,078 0,1877 5,328 37.401 75,34 24,23 87,28
251,23 0,77 31,23 11,8224 287,804 233,304 9,196 0,1877 5,328 37.379 75,34 24,22 87,27
251,22 0,78 31,22 11,8192 287,685 233,185 9,315 0,1877 5,329 37.357 75,33 24,21 87,26
251,21 0,79 31,21 11,8161 287,567 233,067 9,433 0,1876 5,329 37.334 75,32 24,19 87,25
251,20 0,80 31,20 11,8130 287,449 232,949 9,551 0,1876 5,330 37.312 75,31 24,18 87,24
251,19 0,81 31,19 11,8098 287,331 232,831 9,669 0,1876 5,331 37.290 75,30 24,17 87,23
251,18 0,82 31,18 11,8067 287,213 232,713 9,787 0,1876 5,331 37.268 75,29 24,16 87,22
251,17 0,83 31,17 11,8036 287,095 232,595 9,905 0,1876 5,332 37.246 75,28 24,14 87,21
251,16 0,84 31,16 11,8004 286,977 232,477 10,023 0,1875 5,332 37.224 75,27 24,13 87,20
251,15 0,85 31,15 11,7973 286,859 232,359 10,141 0,1875 5,333 37.202 75,27 24,12 87,19
251,14 0,86 31,14 11,7942 286,741 232,241 10,259 0,1875 5,334 37.179 75,26 24,11 87,18
251,13 0,87 31,13 11,7910 286,623 232,123 10,377 0,1875 5,334 37.157 75,25 24,10 87,17
251,12 0,88 31,12 11,7879 286,505 232,005 10,495 0,1874 5,335 37.135 75,24 24,08 87,16
251,11 0,89 31,11 11,7848 286,387 231,887 10,613 0,1874 5,336 37.113 75,23 24,07 87,15
251,10 0,90 31,10 11,7816 286,269 231,769 10,731 0,1874 5,336 37.091 75,22 24,06 87,14
251,09 0,91 31,09 11,7785 286,152 231,652 10,848 0,1874 5,337 37.069 75,21 24,05 87,13
251,08 0,92 31,08 11,7754 286,034 231,534 10,966 0,1874 5,337 37.047 75,21 24,03 87,12
251,07 0,93 31,07 11,7723 285,916 231,416 11,084 0,1873 5,338 37.025 75,20 24,02 87,11
251,06 0,94 31,06 11,7691 285,798 231,298 11,202 0,1873 5,339 37.003 75,19 24,01 87,10
251,05 0,95 31,05 11,7660 285,681 231,181 11,319 0,1873 5,339 36.981 75,18 24,00 87,09
251,04 0,96 31,04 11,7629 285,563 231,063 11,437 0,1873 5,340 36.959 75,17 23,99 87,08
251,03 0,97 31,03 11,7598 285,445 230,945 11,555 0,1873 5,340 36.937 75,16 23,97 87,07
251,02 0,98 31,02 11,7566 285,328 230,828 11,672 0,1872 5,341 36.915 75,15 23,96 87,06
251,01 0,99 31,01 11,7535 285,210 230,710 11,790 0,1872 5,342 36.893 75,15 23,95 87,05
251,00 1,00 31,00 11,7504 285,093 230,593 11,907 0,1872 5,342 36.871 75,14 23,94 87,04
250,99 1,01 30,99 11,7473 284,975 230,475 12,025 0,1872 5,343 36.849 75,13 23,92 87,03
250,98 1,02 30,98 11,7441 284,858 230,358 12,142 0,1871 5,344 36.827 75,12 23,91 87,02
250,97 1,03 30,97 11,7410 284,740 230,240 12,260 0,1871 5,344 36.805 75,11 23,90 87,01
250,96 1,04 30,96 11,7379 284,623 230,123 12,377 0,1871 5,345 36.783 75,10 23,89 87,00
250,95 1,05 30,95 11,7348 284,506 230,006 12,494 0,1871 5,345 36.761 75,09 23,88 86,99
250,94 1,06 30,94 11,7316 284,388 229,888 12,612 0,1871 5,346 36.739 75,08 23,86 86,98
250,93 1,07 30,93 11,7285 284,271 229,771 12,729 0,1870 5,347 36.717 75,08 23,85 86,97
250,92 1,08 30,92 11,7254 284,154 229,654 12,846 0,1870 5,347 36.695 75,07 23,84 86,96
250,91 1,09 30,91 11,7223 284,037 229,537 12,963 0,1870 5,348 36.673 75,06 23,83 86,95
250,90 1,10 30,90 11,7191 283,919 229,419 13,081 0,1870 5,348 36.651 75,05 23,81 86,94
250,89 1,11 30,89 11,7160 283,802 229,302 13,198 0,1869 5,349 36.629 75,04 23,80 86,93
250,88 1,12 30,88 11,7129 283,685 229,185 13,315 0,1869 5,350 36.607 75,03 23,79 86,92
250,87 1,13 30,87 11,7098 283,568 229,068 13,432 0,1869 5,350 36.585 75,02 23,78 86,91
250,86 1,14 30,86 11,7067 283,451 228,951 13,549 0,1869 5,351 36.564 75,02 23,77 86,90
250,85 1,15 30,85 11,7035 283,334 228,834 13,666 0,1869 5,352 36.542 75,01 23,75 86,89
250,84 1,16 30,84 11,7004 283,217 228,717 13,783 0,1868 5,352 36.520 75,00 23,74 86,88
250,83 1,17 30,83 11,6973 283,100 228,600 13,900 0,1868 5,353 36.498 74,99 23,73 86,87
250,82 1,18 30,82 11,6942 282,983 228,483 14,017 0,1868 5,353 36.476 74,98 23,72 86,86
250,81 1,19 30,81 11,6911 282,866 228,366 14,134 0,1868 5,354 36.454 74,97 23,71 86,85
250,80 1,20 30,80 11,6879 282,749 228,249 14,251 0,1868 5,355 36.432 74,96 23,69 86,84
250,79 1,21 30,79 11,6848 282,632 228,132 14,368 0,1867 5,355 36.411 74,96 23,68 86,83
250,78 1,22 30,78 11,6817 282,515 228,015 14,485 0,1867 5,356 36.389 74,95 23,67 86,82
250,77 1,23 30,77 11,6786 282,398 227,898 14,602 0,1867 5,356 36.367 74,94 23,66 86,81
250,76 1,24 30,76 11,6755 282,282 227,782 14,718 0,1867 5,357 36.345 74,93 23,64 86,80
250,75 1,25 30,75 11,6723 282,165 227,665 14,835 0,1866 5,358 36.323 74,92 23,63 86,79
250,74 1,26 30,74 11,6692 282,048 227,548 14,952 0,1866 5,358 36.302 74,91 23,62 86,78
250,73 1,27 30,73 11,6661 281,932 227,432 15,068 0,1866 5,359 36.280 74,90 23,61 86,77
250,72 1,28 30,72 11,6630 281,815 227,315 15,185 0,1866 5,360 36.258 74,90 23,60 86,76
250,71 1,29 30,71 11,6599 281,698 227,198 15,302 0,1866 5,360 36.236 74,89 23,58 86,75
250,70 1,30 30,70 11,6568 281,582 227,082 15,418 0,1865 5,361 36.215 74,88 23,57 86,74
250,69 1,31 30,69 11,6536 281,465 226,965 15,535 0,1865 5,361 36.193 74,87 23,56 86,73
250,68 1,32 30,68 11,6505 281,349 226,849 15,651 0,1865 5,362 36.171 74,86 23,55 86,72
250,67 1,33 30,67 11,6474 281,232 226,732 15,768 0,1865 5,363 36.149 74,85 23,54 86,71
250,66 1,34 30,66 11,6443 281,116 226,616 15,884 0,1865 5,363 36.128 74,84 23,52 86,70
250,65 1,35 30,65 11,6412 280,999 226,499 16,001 0,1864 5,364 36.106 74,83 23,51 86,69
250,64 1,36 30,64 11,6381 280,883 226,383 16,117 0,1864 5,364 36.084 74,83 23,50 86,68
250,63 1,37 30,63 11,6350 280,767 226,267 16,233 0,1864 5,365 36.063 74,82 23,49 86,67
250,62 1,38 30,62 11,6318 280,650 226,150 16,350 0,1864 5,366 36.041 74,81 23,48 86,66
250,61 1,39 30,61 11,6287 280,534 226,034 16,466 0,1863 5,366 36.019 74,80 23,46 86,65
250,60 1,40 30,60 11,6256 280,418 225,918 16,582 0,1863 5,367 35.998 74,79 23,45 86,64
250,59 1,41 30,59 11,6225 280,301 225,801 16,699 0,1863 5,368 35.976 74,78 23,44 86,63
250,58 1,42 30,58 11,6194 280,185 225,685 16,815 0,1863 5,368 35.954 74,77 23,43 86,62
250,57 1,43 30,57 11,6163 280,069 225,569 16,931 0,1863 5,369 35.933 74,77 23,41 86,61
250,56 1,44 30,56 11,6132 279,953 225,453 17,047 0,1862 5,369 35.911 74,76 23,40 86,60
250,55 1,45 30,55 11,6101 279,837 225,337 17,163 0,1862 5,370 35.889 74,75 23,39 86,59
250,54 1,46 30,54 11,6070 279,721 225,221 17,279 0,1862 5,371 35.868 74,74 23,38 86,58
250,53 1,47 30,53 11,6038 279,605 225,105 17,395 0,1862 5,371 35.846 74,73 23,37 86,57
250,52 1,48 30,52 11,6007 279,489 224,989 17,511 0,1862 5,372 35.825 74,72 23,35 86,56
250,51 1,49 30,51 11,5976 279,373 224,873 17,627 0,1861 5,373 35.803 74,71 23,34 86,55
250,50 1,50 30,50 11,5945 279,257 224,757 17,743 0,1861 5,373 35.781 74,71 23,33 86,54
250,49 1,51 30,49 11,5914 279,141 224,641 17,859 0,1861 5,374 35.760 74,70 23,32 86,53
250,48 1,52 30,48 11,5883 279,025 224,525 17,975 0,1861 5,374 35.738 74,69 23,31 86,52
250,47 1,53 30,47 11,5852 278,909 224,409 18,091 0,1860 5,375 35.717 74,68 23,29 86,51
250,46 1,54 30,46 11,5821 278,793 224,293 18,207 0,1860 5,376 35.695 74,67 23,28 86,50
250,45 1,55 30,45 11,5790 278,677 224,177 18,323 0,1860 5,376 35.674 74,66 23,27 86,49
250,44 1,56 30,44 11,5759 278,561 224,061 18,439 0,1860 5,377 35.652 74,65 23,26 86,48
250,43 1,57 30,43 11,5728 278,446 223,946 18,554 0,1860 5,377 35.631 74,64 23,25 86,47
250,42 1,58 30,42 11,5697 278,330 223,830 18,670 0,1859 5,378 35.609 74,64 23,23 86,46
250,41 1,59 30,41 11,5666 278,214 223,714 18,786 0,1859 5,379 35.587 74,63 23,22 86,45
250,40 1,60 30,40 11,5634 278,099 223,599 18,901 0,1859 5,379 35.566 74,62 23,21 86,44
250,39 1,61 30,39 11,5603 277,983 223,483 19,017 0,1859 5,380 35.545 74,61 23,20 86,43
250,38 1,62 30,38 11,5572 277,867 223,367 19,133 0,1859 5,381 35.523 74,60 23,19 86,42
250,37 1,63 30,37 11,5541 277,752 223,252 19,248 0,1858 5,381 35.502 74,59 23,17 86,41
250,36 1,64 30,36 11,5510 277,636 223,136 19,364 0,1858 5,382 35.480 74,58 23,16 86,40
250,35 1,65 30,35 11,5479 277,521 223,021 19,479 0,1858 5,382 35.459 74,58 23,15 86,39
250,34 1,66 30,34 11,5448 277,405 222,905 19,595 0,1858 5,383 35.437 74,57 23,14 86,38
250,33 1,67 30,33 11,5417 277,290 222,790 19,710 0,1857 5,384 35.416 74,56 23,13 86,37
250,32 1,68 30,32 11,5386 277,175 222,675 19,825 0,1857 5,384 35.394 74,55 23,11 86,36
250,31 1,69 30,31 11,5355 277,059 222,559 19,941 0,1857 5,385 35.373 74,54 23,10 86,35
250,30 1,70 30,30 11,5324 276,944 222,444 20,056 0,1857 5,386 35.351 74,53 23,09 86,34
250,29 1,71 30,29 11,5293 276,829 222,329 20,171 0,1857 5,386 35.330 74,52 23,08 86,33
250,28 1,72 30,28 11,5262 276,713 222,213 20,287 0,1856 5,387 35.309 74,52 23,07 86,32
250,27 1,73 30,27 11,5231 276,598 222,098 20,402 0,1856 5,387 35.287 74,51 23,05 86,31
250,26 1,74 30,26 11,5200 276,483 221,983 20,517 0,1856 5,388 35.266 74,50 23,04 86,30
250,25 1,75 30,25 11,5169 276,368 221,868 20,632 0,1856 5,389 35.244 74,49 23,03 86,29
250,24 1,76 30,24 11,5138 276,253 221,753 20,747 0,1856 5,389 35.223 74,48 23,02 86,28
250,23 1,77 30,23 11,5107 276,137 221,637 20,863 0,1855 5,390 35.202 74,47 23,01 86,27
250,22 1,78 30,22 11,5076 276,022 221,522 20,978 0,1855 5,391 35.180 74,46 22,99 86,26
250,21 1,79 30,21 11,5045 275,907 221,407 21,093 0,1855 5,391 35.159 74,45 22,98 86,25
250,20 1,80 30,20 11,5014 275,792 221,292 21,208 0,1855 5,392 35.138 74,45 22,97 86,24
250,19 1,81 30,19 11,4983 275,677 221,177 21,323 0,1854 5,392 35.116 74,44 22,96 86,23
250,18 1,82 30,18 11,4952 275,562 221,062 21,438 0,1854 5,393 35.095 74,43 22,95 86,22
250,17 1,83 30,17 11,4921 275,447 220,947 21,553 0,1854 5,394 35.074 74,42 22,94 86,21
250,16 1,84 30,16 11,4890 275,332 220,832 21,668 0,1854 5,394 35.052 74,41 22,92 86,20
250,15 1,85 30,15 11,4859 275,218 220,718 21,782 0,1854 5,395 35.031 74,40 22,91 86,19
250,14 1,86 30,14 11,4828 275,103 220,603 21,897 0,1853 5,396 35.010 74,39 22,90 86,18
250,13 1,87 30,13 11,4797 274,988 220,488 22,012 0,1853 5,396 34.989 74,39 22,89 86,17
250,12 1,88 30,12 11,4766 274,873 220,373 22,127 0,1853 5,397 34.967 74,38 22,88 86,16
250,11 1,89 30,11 11,4735 274,758 220,258 22,242 0,1853 5,397 34.946 74,37 22,86 86,15
250,10 1,90 30,10 11,4704 274,644 220,144 22,356 0,1853 5,398 34.925 74,36 22,85 86,14
250,09 1,91 30,09 11,4673 274,529 220,029 22,471 0,1852 5,399 34.904 74,35 22,84 86,13
250,08 1,92 30,08 11,4642 274,414 219,914 22,586 0,1852 5,399 34.882 74,34 22,83 86,12
250,07 1,93 30,07 11,4611 274,300 219,800 22,700 0,1852 5,400 34.861 74,33 22,82 86,11
250,06 1,94 30,06 11,4581 274,185 219,685 22,815 0,1852 5,401 34.840 74,33 22,80 86,10
250,05 1,95 30,05 11,4550 274,070 219,570 22,930 0,1851 5,401 34.819 74,32 22,79 86,09
250,04 1,96 30,04 11,4519 273,956 219,456 23,044 0,1851 5,402 34.797 74,31 22,78 86,08
250,03 1,97 30,03 11,4488 273,841 219,341 23,159 0,1851 5,402 34.776 74,30 22,77 86,07
250,02 1,98 30,02 11,4457 273,727 219,227 23,273 0,1851 5,403 34.755 74,29 22,76 86,06
250,01 1,99 30,01 11,4426 273,613 219,113 23,387 0,1851 5,404 34.734 74,28 22,74 86,05
250,00 2,00 30,00 11,4395 273,498 218,998 23,502 0,1850 5,404 34.713 74,27 22,73 86,04
249,99 2,01 29,99 11,4364 273,384 218,884 23,616 0,1850 5,405 34.692 74,26 22,72 86,03
249,98 2,02 29,98 11,4333 273,269 218,769 23,731 0,1850 5,406 34.670 74,26 22,71 86,02
249,97 2,03 29,97 11,4302 273,155 218,655 23,845 0,1850 5,406 34.649 74,25 22,70 86,01
249,96 2,04 29,96 11,4271 273,041 218,541 23,959 0,1849 5,407 34.628 74,24 22,69 86,00
249,95 2,05 29,95 11,4240 272,927 218,427 24,073 0,1849 5,408 34.607 74,23 22,67 85,99
249,94 2,06 29,94 11,4209 272,812 218,312 24,188 0,1849 5,408 34.586 74,22 22,66 85,98
249,93 2,07 29,93 11,4179 272,698 218,198 24,302 0,1849 5,409 34.565 74,21 22,65 85,97
249,92 2,08 29,92 11,4148 272,584 218,084 24,416 0,1849 5,409 34.544 74,20 22,64 85,96
249,91 2,09 29,91 11,4117 272,470 217,970 24,530 0,1848 5,410 34.523 74,20 22,63 85,95
249,90 2,10 29,90 11,4086 272,356 217,856 24,644 0,1848 5,411 34.501 74,19 22,61 85,94
249,89 2,11 29,89 11,4055 272,242 217,742 24,758 0,1848 5,411 34.480 74,18 22,60 85,93
249,88 2,12 29,88 11,4024 272,128 217,628 24,872 0,1848 5,412 34.459 74,17 22,59 85,92
249,87 2,13 29,87 11,3993 272,014 217,514 24,986 0,1848 5,413 34.438 74,16 22,58 85,91
249,86 2,14 29,86 11,3962 271,900 217,400 25,100 0,1847 5,413 34.417 74,15 22,57 85,90
249,85 2,15 29,85 11,3931 271,786 217,286 25,214 0,1847 5,414 34.396 74,14 22,56 85,89
249,84 2,16 29,84 11,3901 271,672 217,172 25,328 0,1847 5,414 34.375 74,14 22,54 85,88
249,83 2,17 29,83 11,3870 271,558 217,058 25,442 0,1847 5,415 34.354 74,13 22,53 85,87
249,82 2,18 29,82 11,3839 271,444 216,944 25,556 0,1846 5,416 34.333 74,12 22,52 85,86
249,81 2,19 29,81 11,3808 271,330 216,830 25,670 0,1846 5,416 34.312 74,11 22,51 85,85
249,80 2,20 29,80 11,3777 271,216 216,716 25,784 0,1846 5,417 34.291 74,10 22,50 85,84
249,79 2,21 29,79 11,3746 271,103 216,603 25,897 0,1846 5,418 34.270 74,09 22,48 85,83
249,78 2,22 29,78 11,3715 270,989 216,489 26,011 0,1846 5,418 34.249 74,08 22,47 85,82
249,77 2,23 29,77 11,3685 270,875 216,375 26,125 0,1845 5,419 34.228 74,07 22,46 85,81
249,76 2,24 29,76 11,3654 270,762 216,262 26,238 0,1845 5,419 34.207 74,07 22,45 85,80
249,75 2,25 29,75 11,3623 270,648 216,148 26,352 0,1845 5,420 34.186 74,06 22,44 85,79
249,74 2,26 29,74 11,3592 270,534 216,034 26,466 0,1845 5,421 34.165 74,05 22,43 85,78
249,73 2,27 29,73 11,3561 270,421 215,921 26,579 0,1845 5,421 34.144 74,04 22,41 85,77
249,72 2,28 29,72 11,3530 270,307 215,807 26,693 0,1844 5,422 34.123 74,03 22,40 85,76
249,71 2,29 29,71 11,3500 270,194 215,694 26,806 0,1844 5,423 34.102 74,02 22,39 85,75
249,70 2,30 29,70 11,3469 270,080 215,580 26,920 0,1844 5,423 34.081 74,01 22,38 85,74
249,69 2,31 29,69 11,3438 269,967 215,467 27,033 0,1844 5,424 34.060 74,01 22,37 85,73
249,68 2,32 29,68 11,3407 269,853 215,353 27,147 0,1843 5,425 34.040 74,00 22,35 85,72
249,67 2,33 29,67 11,3376 269,740 215,240 27,260 0,1843 5,425 34.019 73,99 22,34 85,71
249,66 2,34 29,66 11,3345 269,627 215,127 27,373 0,1843 5,426 33.998 73,98 22,33 85,70
249,65 2,35 29,65 11,3315 269,513 215,013 27,487 0,1843 5,426 33.977 73,97 22,32 85,69
249,64 2,36 29,64 11,3284 269,400 214,900 27,600 0,1843 5,427 33.956 73,96 22,31 85,68
249,63 2,37 29,63 11,3253 269,287 214,787 27,713 0,1842 5,428 33.935 73,95 22,30 85,67
249,62 2,38 29,62 11,3222 269,173 214,673 27,827 0,1842 5,428 33.914 73,95 22,28 85,66
249,61 2,39 29,61 11,3191 269,060 214,560 27,940 0,1842 5,429 33.893 73,94 22,27 85,65
249,60 2,40 29,60 11,3161 268,947 214,447 28,053 0,1842 5,430 33.873 73,93 22,26 85,64
249,59 2,41 29,59 11,3130 268,834 214,334 28,166 0,1842 5,430 33.852 73,92 22,25 85,63
249,58 2,42 29,58 11,3099 268,721 214,221 28,279 0,1841 5,431 33.831 73,91 22,24 85,62
249,57 2,43 29,57 11,3068 268,608 214,108 28,392 0,1841 5,432 33.810 73,90 22,23 85,61
249,56 2,44 29,56 11,3038 268,495 213,995 28,505 0,1841 5,432 33.789 73,89 22,21 85,60
249,55 2,45 29,55 11,3007 268,382 213,882 28,618 0,1841 5,433 33.768 73,89 22,20 85,59
249,54 2,46 29,54 11,2976 268,269 213,769 28,731 0,1840 5,433 33.748 73,88 22,19 85,58
249,53 2,47 29,53 11,2945 268,156 213,656 28,844 0,1840 5,434 33.727 73,87 22,18 85,57
249,52 2,48 29,52 11,2914 268,043 213,543 28,957 0,1840 5,435 33.706 73,86 22,17 85,56
249,51 2,49 29,51 11,2884 267,930 213,430 29,070 0,1840 5,435 33.685 73,85 22,15 85,55
249,50 2,50 29,50 11,2853 267,817 213,317 29,183 0,1840 5,436 33.665 73,84 22,14 85,54
249,49 2,51 29,49 11,2822 267,704 213,204 29,296 0,1839 5,437 33.644 73,83 22,13 85,53
249,48 2,52 29,48 11,2791 267,591 213,091 29,409 0,1839 5,437 33.623 73,82 22,12 85,52
249,47 2,53 29,47 11,2761 267,479 212,979 29,521 0,1839 5,438 33.602 73,82 22,11 85,51
249,46 2,54 29,46 11,2730 267,366 212,866 29,634 0,1839 5,439 33.582 73,81 22,10 85,50
249,45 2,55 29,45 11,2699 267,253 212,753 29,747 0,1839 5,439 33.561 73,80 22,08 85,49
249,44 2,56 29,44 11,2668 267,140 212,640 29,860 0,1838 5,440 33.540 73,79 22,07 85,48
249,43 2,57 29,43 11,2638 267,028 212,528 29,972 0,1838 5,440 33.519 73,78 22,06 85,47
249,42 2,58 29,42 11,2607 266,915 212,415 30,085 0,1838 5,441 33.499 73,77 22,05 85,46
