"Instante lectura","Irradiación global diaria"
"2014-02-20 00:00:00.0","381.0"
"2014-02-21 00:00:00.0","856.0"
"2014-02-22 00:00:00.0","761.0"
"2014-02-23 00:00:00.0","1383.0"
"2014-02-24 00:00:00.0","933.0"
"2014-02-25 00:00:00.0","477.0"
"2014-02-26 00:00:00.0","1053.0"
"2014-02-27 00:00:00.0","1284.0"
"2014-02-28 00:00:00.0","491.0"
"2014-03-01 00:00:00.0","202.0"
"2014-03-02 00:00:00.0","402.0"
"2014-03-03 00:00:00.0","683.0"
"2014-03-04 00:00:00.0","344.0"
"2014-03-05 00:00:00.0","1013.0"
"2014-03-06 00:00:00.0","1752.0"
"2014-03-07 00:00:00.0","1745.0"
"2014-03-08 00:00:00.0","1782.0"
"2014-03-09 00:00:00.0","1305.0"
"2014-03-10 00:00:00.0","1812.0"
"2014-03-11 00:00:00.0","1916.0"
"2014-03-12 00:00:00.0","1713.0"
"2014-03-13 00:00:00.0","1845.0"
"2014-03-14 00:00:00.0","1845.0"
"2014-03-15 00:00:00.0","1891.0"
"2014-03-16 00:00:00.0","1910.0"
"2014-03-17 00:00:00.0","1880.0"
"2014-03-18 00:00:00.0","937.0"
"2014-03-19 00:00:00.0","1937.0"
"2014-03-20 00:00:00.0","1965.0"
"2014-03-21 00:00:00.0","574.0"
"2014-03-22 00:00:00.0","1439.0"
"2014-03-23 00:00:00.0","1702.0"
"2014-03-24 00:00:00.0","934.0"
"2014-03-25 00:00:00.0","452.0"
"2014-03-26 00:00:00.0","1176.0"
"2014-03-27 00:00:00.0","1072.0"
"2014-03-28 00:00:00.0","1135.0"
"2014-03-29 00:00:00.0","970.0"
"2014-03-30 00:00:00.0","645.0"
"2014-03-31 00:00:00.0","-9999.0"
"2014-04-01 00:00:00.0","-9999.0"
"2014-04-02 00:00:00.0","-9999.0"
"2014-04-03 00:00:00.0","1180.0"
"2014-04-04 00:00:00.0","866.0"
"2014-04-05 00:00:00.0","1077.0"
"2014-04-06 00:00:00.0","1775.0"
"2014-04-07 00:00:00.0","979.0"
"2014-04-08 00:00:00.0","2296.0"
"2014-04-09 00:00:00.0","2088.0"
"2014-04-10 00:00:00.0","1508.0"
"2014-04-11 00:00:00.0","2305.0"
"2014-04-12 00:00:00.0","2416.0"
"2014-04-13 00:00:00.0","2306.0"
"2014-04-14 00:00:00.0","1627.0"
"2014-04-15 00:00:00.0","1745.0"
"2014-04-16 00:00:00.0","2228.0"
"2014-04-17 00:00:00.0","2522.0"
"2014-04-18 00:00:00.0","2396.0"
"2014-04-19 00:00:00.0","690.0"
"2014-04-20 00:00:00.0","1178.0"
"2014-04-21 00:00:00.0","910.0"
"2014-04-22 00:00:00.0","1187.0"
"2014-04-23 00:00:00.0","2303.0"
"2014-04-24 00:00:00.0","1007.0"
"2014-04-25 00:00:00.0","979.0"
"2014-04-26 00:00:00.0","2251.0"
"2014-04-27 00:00:00.0","1672.0"
"2014-04-28 00:00:00.0","1426.0"
"2014-04-29 00:00:00.0","1300.0"
"2014-04-30 00:00:00.0","1337.0"
"2014-05-01 00:00:00.0","2445.0"
"2014-05-02 00:00:00.0","2782.0"
"2014-05-03 00:00:00.0","2849.0"
"2014-05-04 00:00:00.0","2703.0"
"2014-05-05 00:00:00.0","2051.0"
"2014-05-06 00:00:00.0","915.0"
"2014-05-07 00:00:00.0","2346.0"
"2014-05-08 00:00:00.0","2689.0"
"2014-05-09 00:00:00.0","2690.0"
"2014-05-10 00:00:00.0","1575.0"
"2014-05-11 00:00:00.0","2757.0"
"2014-05-12 00:00:00.0","2402.0"
"2014-05-13 00:00:00.0","2844.0"
"2014-05-14 00:00:00.0","2946.0"
"2014-05-15 00:00:00.0","2972.0"
"2014-05-16 00:00:00.0","3030.0"
"2014-05-17 00:00:00.0","3086.0"
"2014-05-18 00:00:00.0","2942.0"
"2014-05-19 00:00:00.0","1124.0"
"2014-05-20 00:00:00.0","1738.0"
"2014-05-21 00:00:00.0","1217.0"
"2014-05-22 00:00:00.0","1516.0"
"2014-05-23 00:00:00.0","1494.0"
"2014-05-24 00:00:00.0","1610.0"
"2014-05-25 00:00:00.0","1930.0"
"2014-05-26 00:00:00.0","1280.0"
"2014-05-27 00:00:00.0","1389.0"
"2014-05-28 00:00:00.0","1454.0"
"2014-05-29 00:00:00.0","1248.0"
"2014-05-30 00:00:00.0","1733.0"
"2014-05-31 00:00:00.0","2425.0"
"2014-06-01 00:00:00.0","2983.0"
"2014-06-02 00:00:00.0","2714.0"
"2014-06-03 00:00:00.0","2756.0"
"2014-06-04 00:00:00.0","2203.0"
"2014-06-05 00:00:00.0","2336.0"
"2014-06-06 00:00:00.0","908.0"
"2014-06-07 00:00:00.0","1697.0"
"2014-06-08 00:00:00.0","1687.0"
"2014-06-09 00:00:00.0","1626.0"
"2014-06-10 00:00:00.0","3045.0"
"2014-06-11 00:00:00.0","3079.0"
"2014-06-12 00:00:00.0","2856.0"
"2014-06-13 00:00:00.0","3079.0"
"2014-06-14 00:00:00.0","3061.0"
"2014-06-15 00:00:00.0","3110.0"
"2014-06-16 00:00:00.0","3192.0"
"2014-06-17 00:00:00.0","3166.0"
"2014-06-18 00:00:00.0","3004.0"
"2014-06-19 00:00:00.0","2213.0"
"2014-06-20 00:00:00.0","1761.0"
"2014-06-21 00:00:00.0","2117.0"
"2014-06-22 00:00:00.0","2563.0"
"2014-06-23 00:00:00.0","1523.0"
"2014-06-24 00:00:00.0","1004.0"
"2014-06-25 00:00:00.0","1248.0"
"2014-06-26 00:00:00.0","2010.0"
"2014-06-27 00:00:00.0","2308.0"
"2014-06-28 00:00:00.0","1724.0"
"2014-06-29 00:00:00.0","1563.0"
"2014-06-30 00:00:00.0","2016.0"
"2014-07-01 00:00:00.0","1076.0"
"2014-07-02 00:00:00.0","2217.0"
"2014-07-03 00:00:00.0","2706.0"
"2014-07-04 00:00:00.0","2714.0"
"2014-07-05 00:00:00.0","1752.0"
"2014-07-06 00:00:00.0","1927.0"
"2014-07-07 00:00:00.0","2210.0"
"2014-07-08 00:00:00.0","1658.0"
"2014-07-09 00:00:00.0","3107.0"
"2014-07-10 00:00:00.0","3134.0"
"2014-07-11 00:00:00.0","3099.0"
"2014-07-12 00:00:00.0","3022.0"
"2014-07-13 00:00:00.0","2916.0"
"2014-07-14 00:00:00.0","2746.0"
"2014-07-15 00:00:00.0","2888.0"
"2014-07-16 00:00:00.0","2824.0"
"2014-07-17 00:00:00.0","2874.0"
"2014-07-18 00:00:00.0","1346.0"
"2014-07-19 00:00:00.0","1451.0"
"2014-07-20 00:00:00.0","1836.0"
"2014-07-21 00:00:00.0","2898.0"
"2014-07-22 00:00:00.0","2842.0"
"2014-07-23 00:00:00.0","2709.0"
"2014-07-24 00:00:00.0","1637.0"
"2014-07-25 00:00:00.0","2178.0"
"2014-07-26 00:00:00.0","2567.0"
"2014-07-27 00:00:00.0","2646.0"
"2014-07-28 00:00:00.0","2244.0"
"2014-07-29 00:00:00.0","2841.0"
"2014-07-30 00:00:00.0","2774.0"
"2014-07-31 00:00:00.0","2660.0"
"2014-08-01 00:00:00.0","1695.0"
"2014-08-02 00:00:00.0","2030.0"
"2014-08-03 00:00:00.0","1420.0"
"2014-08-04 00:00:00.0","2774.0"
"2014-08-05 00:00:00.0","2486.0"
"2014-08-06 00:00:00.0","2262.0"
"2014-08-07 00:00:00.0","1469.0"
"2014-08-08 00:00:00.0","628.0"
"2014-08-09 00:00:00.0","1940.0"
"2014-08-10 00:00:00.0","608.0"
"2014-08-11 00:00:00.0","2678.0"
"2014-08-12 00:00:00.0","1081.0"
"2014-08-13 00:00:00.0","1914.0"
"2014-08-14 00:00:00.0","2400.0"
"2014-08-15 00:00:00.0","2618.0"
"2014-08-16 00:00:00.0","2716.0"
"2014-08-17 00:00:00.0","2667.0"
"2014-08-18 00:00:00.0","2631.0"
"2014-08-19 00:00:00.0","2563.0"
"2014-08-20 00:00:00.0","2394.0"
"2014-08-21 00:00:00.0","2447.0"
"2014-08-22 00:00:00.0","2187.0"
"2014-08-23 00:00:00.0","2351.0"
"2014-08-24 00:00:00.0","2543.0"
"2014-08-25 00:00:00.0","1391.0"
"2014-08-26 00:00:00.0","1422.0"
"2014-08-27 00:00:00.0","1544.0"
"2014-08-28 00:00:00.0","1461.0"
"2014-08-29 00:00:00.0","2016.0"
"2014-08-30 00:00:00.0","2133.0"
"2014-08-31 00:00:00.0","2340.0"
"2014-09-01 00:00:00.0","2291.0"
"2014-09-02 00:00:00.0","2165.0"
"2014-09-03 00:00:00.0","766.0"
"2014-09-04 00:00:00.0","982.0"
"2014-09-05 00:00:00.0","2090.0"
"2014-09-06 00:00:00.0","1708.0"
"2014-09-07 00:00:00.0","967.0"
"2014-09-08 00:00:00.0","1597.0"
"2014-09-09 00:00:00.0","1989.0"
"2014-09-10 00:00:00.0","1513.0"
"2014-09-11 00:00:00.0","1992.0"
"2014-09-12 00:00:00.0","1314.0"
"2014-09-13 00:00:00.0","1891.0"
"2014-09-14 00:00:00.0","1335.0"
"2014-09-15 00:00:00.0","1229.0"
"2014-09-16 00:00:00.0","1340.0"
"2014-09-17 00:00:00.0","1188.0"
"2014-09-18 00:00:00.0","598.0"
"2014-09-19 00:00:00.0","1093.0"
"2014-09-20 00:00:00.0","1186.0"
"2014-09-21 00:00:00.0","1712.0"
"2014-09-22 00:00:00.0","688.0"
"2014-09-23 00:00:00.0","1166.0"
"2014-09-24 00:00:00.0","1877.0"
"2014-09-25 00:00:00.0","1871.0"
"2014-09-26 00:00:00.0","1889.0"
"2014-09-27 00:00:00.0","1511.0"
"2014-09-28 00:00:00.0","993.0"
"2014-09-29 00:00:00.0","1437.0"
"2014-09-30 00:00:00.0","1619.0"
"2014-10-01 00:00:00.0","1696.0"
"2014-10-02 00:00:00.0","1657.0"
"2014-10-03 00:00:00.0","1505.0"
"2014-10-04 00:00:00.0","673.0"
"2014-10-05 00:00:00.0","1262.0"
"2014-10-06 00:00:00.0","988.0"
"2014-10-07 00:00:00.0","656.0"
"2014-10-08 00:00:00.0","511.0"
"2014-10-09 00:00:00.0","765.0"
"2014-10-10 00:00:00.0","1209.0"
"2014-10-11 00:00:00.0","849.0"
"2014-10-12 00:00:00.0","766.0"
"2014-10-13 00:00:00.0","436.0"
"2014-10-14 00:00:00.0","1210.0"
"2014-10-15 00:00:00.0","464.0"
"2014-10-16 00:00:00.0","170.0"
"2014-10-17 00:00:00.0","567.0"
"2014-10-18 00:00:00.0","882.0"
"2014-10-19 00:00:00.0","975.0"
"2014-10-20 00:00:00.0","1371.0"
"2014-10-21 00:00:00.0","1262.0"
"2014-10-22 00:00:00.0","1354.0"
"2014-10-23 00:00:00.0","1029.0"
"2014-10-24 00:00:00.0","896.0"
"2014-10-25 00:00:00.0","1262.0"
"2014-10-26 00:00:00.0","1230.0"
"2014-10-27 00:00:00.0","1250.0"
"2014-10-28 00:00:00.0","1146.0"
"2014-10-29 00:00:00.0","926.0"
"2014-10-30 00:00:00.0","1110.0"
"2014-10-31 00:00:00.0","750.0"
"2014-11-01 00:00:00.0","832.0"
"2014-11-02 00:00:00.0","380.0"
"2014-11-03 00:00:00.0","115.0"
"2014-11-04 00:00:00.0","332.0"
"2014-11-05 00:00:00.0","580.0"
"2014-11-06 00:00:00.0","357.0"
"2014-11-07 00:00:00.0","913.0"
"2014-11-08 00:00:00.0","193.0"
"2014-11-09 00:00:00.0","773.0"
"2014-11-10 00:00:00.0","504.0"
"2014-11-11 00:00:00.0","515.0"
"2014-11-12 00:00:00.0","600.0"
"2014-11-13 00:00:00.0","888.0"
"2014-11-14 00:00:00.0","387.0"
"2014-11-15 00:00:00.0","542.0"
"2014-11-16 00:00:00.0","402.0"
"2014-11-17 00:00:00.0","586.0"
"2014-11-18 00:00:00.0","536.0"
"2014-11-19 00:00:00.0","329.0"
"2014-11-20 00:00:00.0","601.0"
"2014-11-21 00:00:00.0","702.0"
"2014-11-22 00:00:00.0","345.0"
"2014-11-23 00:00:00.0","86.0"
"2014-11-24 00:00:00.0","268.0"
"2014-11-25 00:00:00.0","265.0"
"2014-11-26 00:00:00.0","642.0"
"2014-11-27 00:00:00.0","485.0"
"2014-11-28 00:00:00.0","320.0"
"2014-11-29 00:00:00.0","553.0"
"2014-11-30 00:00:00.0","729.0"
"2014-12-01 00:00:00.0","356.0"
"2014-12-02 00:00:00.0","267.0"
"2014-12-03 00:00:00.0","295.0"
"2014-12-04 00:00:00.0","513.0"
"2014-12-05 00:00:00.0","516.0"
"2014-12-06 00:00:00.0","645.0"
"2014-12-07 00:00:00.0","330.0"
"2014-12-08 00:00:00.0","284.0"
"2014-12-09 00:00:00.0","550.0"
"2014-12-10 00:00:00.0","336.0"
"2014-12-11 00:00:00.0","738.0"
"2014-12-12 00:00:00.0","300.0"
"2014-12-13 00:00:00.0","212.0"
"2014-12-14 00:00:00.0","184.0"
"2014-12-15 00:00:00.0","393.0"
"2014-12-16 00:00:00.0","176.0"
"2014-12-17 00:00:00.0","315.0"
"2014-12-18 00:00:00.0","480.0"
"2014-12-19 00:00:00.0","342.0"
"2014-12-20 00:00:00.0","290.0"
"2014-12-21 00:00:00.0","803.0"
"2014-12-22 00:00:00.0","815.0"
"2014-12-23 00:00:00.0","257.0"
"2014-12-24 00:00:00.0","290.0"
"2014-12-25 00:00:00.0","534.0"
"2014-12-26 00:00:00.0","700.0"
"2014-12-27 00:00:00.0","428.0"
"2014-12-28 00:00:00.0","434.0"
"2014-12-29 00:00:00.0","861.0"
"2014-12-30 00:00:00.0","850.0"
"2014-12-31 00:00:00.0","757.0"
"2015-01-01 00:00:00.0","824.0"
"2015-01-02 00:00:00.0","668.0"
"2015-01-03 00:00:00.0","840.0"
"2015-01-04 00:00:00.0","835.0"
"2015-01-05 00:00:00.0","806.0"
"2015-01-06 00:00:00.0","821.0"
"2015-01-07 00:00:00.0","831.0"
"2015-01-08 00:00:00.0","582.0"
"2015-01-09 00:00:00.0","831.0"
"2015-01-10 00:00:00.0","874.0"
"2015-01-11 00:00:00.0","806.0"
"2015-01-12 00:00:00.0","883.0"
"2015-01-13 00:00:00.0","234.0"
"2015-01-14 00:00:00.0","386.0"
"2015-01-15 00:00:00.0","79.0"
"2015-01-16 00:00:00.0","517.0"
"2015-01-17 00:00:00.0","425.0"
"2015-01-18 00:00:00.0","218.0"
"2015-01-19 00:00:00.0","687.0"
"2015-01-20 00:00:00.0","429.0"
"2015-01-21 00:00:00.0","314.0"
"2015-01-22 00:00:00.0","280.0"
"2015-01-23 00:00:00.0","514.0"
"2015-01-24 00:00:00.0","451.0"
"2015-01-25 00:00:00.0","841.0"
"2015-01-26 00:00:00.0","980.0"
"2015-01-27 00:00:00.0","678.0"
"2015-01-28 00:00:00.0","414.0"
"2015-01-29 00:00:00.0","196.0"
"2015-01-30 00:00:00.0","89.0"
"2015-01-31 00:00:00.0","696.0"
"2015-02-01 00:00:00.0","611.0"
"2015-02-02 00:00:00.0","387.0"
"2015-02-03 00:00:00.0","429.0"
"2015-02-04 00:00:00.0","652.0"
"2015-02-05 00:00:00.0","728.0"
"2015-02-06 00:00:00.0","621.0"
"2015-02-07 00:00:00.0","653.0"
"2015-02-08 00:00:00.0","1246.0"
"2015-02-09 00:00:00.0","1328.0"
"2015-02-10 00:00:00.0","1314.0"
"2015-02-11 00:00:00.0","981.0"
"2015-02-12 00:00:00.0","723.0"
"2015-02-13 00:00:00.0","206.0"
"2015-02-14 00:00:00.0","308.0"
"2015-02-15 00:00:00.0","395.0"
"2015-02-16 00:00:00.0","377.0"
"2015-02-17 00:00:00.0","991.0"
"2015-02-18 00:00:00.0","1373.0"
"2015-02-19 00:00:00.0","749.0"
"2015-02-20 00:00:00.0","269.0"
"2015-02-21 00:00:00.0","944.0"
"2015-02-22 00:00:00.0","410.0"
"2015-02-23 00:00:00.0","693.0"
"2015-02-24 00:00:00.0","635.0"
"2015-02-25 00:00:00.0","495.0"
"2015-02-26 00:00:00.0","480.0"
"2015-02-27 00:00:00.0","1153.0"
"2015-02-28 00:00:00.0","389.0"
"2015-03-01 00:00:00.0","458.0"
"2015-03-02 00:00:00.0","324.0"
"2015-03-03 00:00:00.0","503.0"
"2015-03-04 00:00:00.0","1735.0"
"2015-03-05 00:00:00.0","1805.0"
"2015-03-06 00:00:00.0","1836.0"
"2015-03-07 00:00:00.0","1812.0"
"2015-03-08 00:00:00.0","1864.0"
"2015-03-09 00:00:00.0","1808.0"
"2015-03-10 00:00:00.0","1652.0"
"2015-03-11 00:00:00.0","1457.0"
"2015-03-12 00:00:00.0","593.0"
"2015-03-13 00:00:00.0","1851.0"
"2015-03-14 00:00:00.0","1976.0"
"2015-03-15 00:00:00.0","1060.0"
"2015-03-16 00:00:00.0","1877.0"
"2015-03-17 00:00:00.0","1004.0"
"2015-03-18 00:00:00.0","1760.0"
"2015-03-19 00:00:00.0","1210.0"
"2015-03-20 00:00:00.0","1625.0"
"2015-03-21 00:00:00.0","1866.0"
"2015-03-22 00:00:00.0","1850.0"
"2015-03-23 00:00:00.0","1290.0"
"2015-03-24 00:00:00.0","1105.0"
"2015-03-25 00:00:00.0","1654.0"
"2015-03-26 00:00:00.0","522.0"
"2015-03-27 00:00:00.0","738.0"
"2015-03-28 00:00:00.0","1332.0"
"2015-03-29 00:00:00.0","1553.0"
"2015-03-30 00:00:00.0","2295.0"
"2015-03-31 00:00:00.0","1664.0"
"2015-04-01 00:00:00.0","2300.0"
"2015-04-02 00:00:00.0","2229.0"
"2015-04-03 00:00:00.0","2265.0"
"2015-04-04 00:00:00.0","2420.0"
"2015-04-05 00:00:00.0","2379.0"
"2015-04-06 00:00:00.0","2353.0"
"2015-04-07 00:00:00.0","2297.0"
"2015-04-08 00:00:00.0","2220.0"
"2015-04-09 00:00:00.0","840.0"
"2015-04-10 00:00:00.0","1085.0"
"2015-04-11 00:00:00.0","2359.0"
"2015-04-12 00:00:00.0","2314.0"
"2015-04-13 00:00:00.0","2179.0"
"2015-04-14 00:00:00.0","1336.0"
"2015-04-15 00:00:00.0","537.0"
"2015-04-16 00:00:00.0","342.0"
"2015-04-17 00:00:00.0","1568.0"
"2015-04-18 00:00:00.0","1393.0"
"2015-04-19 00:00:00.0","1940.0"
"2015-04-20 00:00:00.0","2077.0"
"2015-04-21 00:00:00.0","2094.0"
"2015-04-22 00:00:00.0","777.0"
"2015-04-23 00:00:00.0","2478.0"
"2015-04-24 00:00:00.0","846.0"
"2015-04-25 00:00:00.0","742.0"
"2015-04-26 00:00:00.0","1619.0"
"2015-04-27 00:00:00.0","1394.0"
"2015-04-28 00:00:00.0","1685.0"
"2015-04-29 00:00:00.0","1885.0"
"2015-04-30 00:00:00.0","999.0"
"2015-05-01 00:00:00.0","718.0"
"2015-05-02 00:00:00.0","1134.0"
"2015-05-03 00:00:00.0","1812.0"
"2015-05-04 00:00:00.0","1150.0"
"2015-05-05 00:00:00.0","1740.0"
"2015-05-06 00:00:00.0","1971.0"
"2015-05-07 00:00:00.0","2560.0"
"2015-05-08 00:00:00.0","1191.0"
"2015-05-09 00:00:00.0","2746.0"
"2015-05-10 00:00:00.0","2759.0"
"2015-05-11 00:00:00.0","2762.0"
"2015-05-12 00:00:00.0","2673.0"
"2015-05-13 00:00:00.0","2316.0"
"2015-05-14 00:00:00.0","2007.0"
"2015-05-15 00:00:00.0","2609.0"
"2015-05-16 00:00:00.0","2930.0"
"2015-05-17 00:00:00.0","2997.0"
"2015-05-18 00:00:00.0","1868.0"
"2015-05-19 00:00:00.0","1626.0"
"2015-05-20 00:00:00.0","1427.0"
"2015-05-21 00:00:00.0","3059.0"
"2015-05-22 00:00:00.0","3006.0"
"2015-05-23 00:00:00.0","2944.0"
"2015-05-24 00:00:00.0","2871.0"
"2015-05-25 00:00:00.0","2960.0"
"2015-05-26 00:00:00.0","3038.0"
"2015-05-27 00:00:00.0","3015.0"
"2015-05-28 00:00:00.0","2978.0"
"2015-05-29 00:00:00.0","3048.0"
"2015-05-30 00:00:00.0","2469.0"
"2015-05-31 00:00:00.0","1205.0"
"2015-06-01 00:00:00.0","2184.0"
"2015-06-02 00:00:00.0","2892.0"
"2015-06-03 00:00:00.0","2398.0"
"2015-06-04 00:00:00.0","2706.0"
"2015-06-05 00:00:00.0","2438.0"
"2015-06-06 00:00:00.0","2719.0"
"2015-06-07 00:00:00.0","2836.0"
"2015-06-08 00:00:00.0","2083.0"
"2015-06-09 00:00:00.0","2328.0"
"2015-06-10 00:00:00.0","2284.0"
"2015-06-11 00:00:00.0","2450.0"
"2015-06-12 00:00:00.0","1404.0"
"2015-06-13 00:00:00.0","1266.0"
"2015-06-14 00:00:00.0","1416.0"
"2015-06-15 00:00:00.0","2389.0"
"2015-06-16 00:00:00.0","2926.0"
"2015-06-17 00:00:00.0","3112.0"
"2015-06-18 00:00:00.0","3117.0"
"2015-06-19 00:00:00.0","3123.0"
"2015-06-20 00:00:00.0","3048.0"
"2015-06-21 00:00:00.0","3080.0"
"2015-06-22 00:00:00.0","1706.0"
"2015-06-23 00:00:00.0","653.0"
"2015-06-24 00:00:00.0","2337.0"
"2015-06-25 00:00:00.0","2779.0"
"2015-06-26 00:00:00.0","3110.0"
"2015-06-27 00:00:00.0","2869.0"
"2015-06-28 00:00:00.0","2503.0"
"2015-06-29 00:00:00.0","2970.0"
"2015-06-30 00:00:00.0","2931.0"
"2015-07-01 00:00:00.0","1725.0"
"2015-07-02 00:00:00.0","2650.0"
"2015-07-03 00:00:00.0","2741.0"
"2015-07-04 00:00:00.0","1829.0"
"2015-07-05 00:00:00.0","2622.0"
"2015-07-06 00:00:00.0","3030.0"
"2015-07-07 00:00:00.0","2329.0"
"2015-07-08 00:00:00.0","2913.0"
"2015-07-09 00:00:00.0","2951.0"
"2015-07-10 00:00:00.0","2555.0"
"2015-07-11 00:00:00.0","2949.0"
"2015-07-12 00:00:00.0","2798.0"
"2015-07-13 00:00:00.0","2886.0"
"2015-07-14 00:00:00.0","2947.0"
"2015-07-15 00:00:00.0","2628.0"
"2015-07-16 00:00:00.0","2618.0"
"2015-07-17 00:00:00.0","2899.0"
"2015-07-18 00:00:00.0","1699.0"
"2015-07-19 00:00:00.0","1843.0"
"2015-07-20 00:00:00.0","2363.0"
"2015-07-21 00:00:00.0","2285.0"
"2015-07-22 00:00:00.0","2938.0"
"2015-07-23 00:00:00.0","2900.0"
"2015-07-24 00:00:00.0","1388.0"
"2015-07-25 00:00:00.0","2944.0"
"2015-07-26 00:00:00.0","1868.0"
"2015-07-27 00:00:00.0","2635.0"
"2015-07-28 00:00:00.0","2106.0"
"2015-07-29 00:00:00.0","1975.0"
"2015-07-30 00:00:00.0","1142.0"
"2015-07-31 00:00:00.0","1715.0"
"2015-08-01 00:00:00.0","2797.0"
"2015-08-02 00:00:00.0","2823.0"
"2015-08-03 00:00:00.0","1504.0"
"2015-08-04 00:00:00.0","2820.0"
"2015-08-05 00:00:00.0","2399.0"
"2015-08-06 00:00:00.0","2547.0"
"2015-08-07 00:00:00.0","2062.0"
"2015-08-08 00:00:00.0","2512.0"
"2015-08-09 00:00:00.0","2715.0"
"2015-08-10 00:00:00.0","2425.0"
"2015-08-11 00:00:00.0","1935.0"
"2015-08-12 00:00:00.0","1809.0"
"2015-08-13 00:00:00.0","401.0"
"2015-08-14 00:00:00.0","881.0"
"2015-08-15 00:00:00.0","1323.0"
"2015-08-16 00:00:00.0","964.0"
"2015-08-17 00:00:00.0","1955.0"
"2015-08-18 00:00:00.0","2299.0"
"2015-08-19 00:00:00.0","2529.0"
"2015-08-20 00:00:00.0","2549.0"
"2015-08-21 00:00:00.0","2411.0"
"2015-08-22 00:00:00.0","1035.0"
"2015-08-23 00:00:00.0","1032.0"
"2015-08-24 00:00:00.0","2151.0"
"2015-08-25 00:00:00.0","1812.0"
"2015-08-26 00:00:00.0","1261.0"
"2015-08-27 00:00:00.0","2081.0"
"2015-08-28 00:00:00.0","1765.0"
"2015-08-29 00:00:00.0","2435.0"
"2015-08-30 00:00:00.0","1995.0"
"2015-08-31 00:00:00.0","677.0"
"2015-09-01 00:00:00.0","1464.0"
"2015-09-02 00:00:00.0","800.0"
"2015-09-03 00:00:00.0","1190.0"
"2015-09-04 00:00:00.0","1811.0"
"2015-09-05 00:00:00.0","2257.0"
"2015-09-06 00:00:00.0","1947.0"
"2015-09-07 00:00:00.0","2127.0"
"2015-09-08 00:00:00.0","1952.0"
"2015-09-09 00:00:00.0","929.0"
"2015-09-10 00:00:00.0","1529.0"
"2015-09-11 00:00:00.0","1563.0"
"2015-09-12 00:00:00.0","1201.0"
"2015-09-13 00:00:00.0","625.0"
"2015-09-14 00:00:00.0","1008.0"
"2015-09-15 00:00:00.0","517.0"
"2015-09-16 00:00:00.0","1392.0"
"2015-09-17 00:00:00.0","1134.0"
"2015-09-18 00:00:00.0","1651.0"
"2015-09-19 00:00:00.0","2090.0"
"2015-09-20 00:00:00.0","2046.0"
"2015-09-21 00:00:00.0","1992.0"
"2015-09-22 00:00:00.0","871.0"
"2015-09-23 00:00:00.0","1842.0"
"2015-09-24 00:00:00.0","1858.0"
"2015-09-25 00:00:00.0","1589.0"
"2015-09-26 00:00:00.0","1866.0"
"2015-09-27 00:00:00.0","1850.0"
"2015-09-28 00:00:00.0","1861.0"
"2015-09-29 00:00:00.0","1467.0"
"2015-09-30 00:00:00.0","1637.0"
"2015-10-01 00:00:00.0","1802.0"
"2015-10-02 00:00:00.0","1516.0"
"2015-10-03 00:00:00.0","750.0"
"2015-10-04 00:00:00.0","743.0"
"2015-10-05 00:00:00.0","603.0"
"2015-10-06 00:00:00.0","852.0"
"2015-10-07 00:00:00.0","675.0"
