"Instante lectura","Irradiación global diaria"
"2015-03-15 00:00:00.0","636.0"
"2015-03-16 00:00:00.0","1778.0"
"2015-03-17 00:00:00.0","1152.0"
"2015-03-18 00:00:00.0","1622.0"
"2015-03-19 00:00:00.0","1409.0"
"2015-03-20 00:00:00.0","1307.0"
"2015-03-21 00:00:00.0","1855.0"
"2015-03-22 00:00:00.0","1670.0"
"2015-03-23 00:00:00.0","1430.0"
"2015-03-24 00:00:00.0","1293.0"
"2015-03-25 00:00:00.0","1632.0"
"2015-03-26 00:00:00.0","488.0"
"2015-03-27 00:00:00.0","492.0"
"2015-03-28 00:00:00.0","989.0"
"2015-03-29 00:00:00.0","1327.0"
"2015-03-30 00:00:00.0","1836.0"
"2015-03-31 00:00:00.0","1109.0"
"2015-04-01 00:00:00.0","2309.0"
"2015-04-02 00:00:00.0","2166.0"
"2015-04-03 00:00:00.0","2212.0"
"2015-04-04 00:00:00.0","2395.0"
"2015-04-05 00:00:00.0","2396.0"
"2015-04-06 00:00:00.0","2383.0"
"2015-04-07 00:00:00.0","2415.0"
"2015-04-08 00:00:00.0","2298.0"
"2015-04-09 00:00:00.0","506.0"
"2015-04-10 00:00:00.0","680.0"
"2015-04-11 00:00:00.0","2427.0"
"2015-04-12 00:00:00.0","2482.0"
"2015-04-13 00:00:00.0","2389.0"
"2015-04-14 00:00:00.0","1404.0"
"2015-04-15 00:00:00.0","531.0"
"2015-04-16 00:00:00.0","253.0"
"2015-04-17 00:00:00.0","1243.0"
"2015-04-18 00:00:00.0","1301.0"
"2015-04-19 00:00:00.0","857.0"
"2015-04-20 00:00:00.0","2255.0"
"2015-04-21 00:00:00.0","1621.0"
"2015-04-22 00:00:00.0","631.0"
"2015-04-23 00:00:00.0","2429.0"
"2015-04-24 00:00:00.0","609.0"
"2015-04-25 00:00:00.0","576.0"
"2015-04-26 00:00:00.0","1314.0"
"2015-04-27 00:00:00.0","1384.0"
"2015-04-28 00:00:00.0","1642.0"
"2015-04-29 00:00:00.0","1766.0"
"2015-04-30 00:00:00.0","420.0"
"2015-05-01 00:00:00.0","768.0"
"2015-05-02 00:00:00.0","1031.0"
"2015-05-03 00:00:00.0","1448.0"
"2015-05-04 00:00:00.0","875.0"
"2015-05-05 00:00:00.0","1548.0"
"2015-05-06 00:00:00.0","2199.0"
"2015-05-07 00:00:00.0","2029.0"
"2015-05-08 00:00:00.0","981.0"
"2015-05-09 00:00:00.0","2589.0"
"2015-05-10 00:00:00.0","2668.0"
"2015-05-11 00:00:00.0","2728.0"
"2015-05-12 00:00:00.0","2640.0"
"2015-05-13 00:00:00.0","2502.0"
"2015-05-14 00:00:00.0","1852.0"
"2015-05-15 00:00:00.0","2619.0"
"2015-05-16 00:00:00.0","2766.0"
"2015-05-17 00:00:00.0","2971.0"
"2015-05-18 00:00:00.0","2409.0"
"2015-05-19 00:00:00.0","1135.0"
"2015-05-20 00:00:00.0","1175.0"
"2015-05-21 00:00:00.0","2792.0"
"2015-05-22 00:00:00.0","3032.0"
"2015-05-23 00:00:00.0","2987.0"
"2015-05-24 00:00:00.0","2788.0"
"2015-05-25 00:00:00.0","2978.0"
"2015-05-26 00:00:00.0","3094.0"
"2015-05-27 00:00:00.0","3058.0"
"2015-05-28 00:00:00.0","3049.0"
"2015-05-29 00:00:00.0","3069.0"
"2015-05-30 00:00:00.0","2446.0"
"2015-05-31 00:00:00.0","807.0"
"2015-06-01 00:00:00.0","2465.0"
"2015-06-02 00:00:00.0","3078.0"
"2015-06-03 00:00:00.0","2425.0"
"2015-06-04 00:00:00.0","2983.0"
"2015-06-05 00:00:00.0","2323.0"
"2015-06-06 00:00:00.0","3007.0"
"2015-06-07 00:00:00.0","2979.0"
"2015-06-08 00:00:00.0","2456.0"
"2015-06-09 00:00:00.0","1406.0"
"2015-06-10 00:00:00.0","3026.0"
"2015-06-11 00:00:00.0","2472.0"
"2015-06-12 00:00:00.0","1194.0"
"2015-06-13 00:00:00.0","1077.0"
"2015-06-14 00:00:00.0","1128.0"
"2015-06-15 00:00:00.0","2113.0"
"2015-06-16 00:00:00.0","3083.0"
"2015-06-17 00:00:00.0","3102.0"
"2015-06-18 00:00:00.0","3130.0"
"2015-06-19 00:00:00.0","3162.0"
"2015-06-20 00:00:00.0","3139.0"
"2015-06-21 00:00:00.0","3126.0"
"2015-06-22 00:00:00.0","2700.0"
"2015-06-23 00:00:00.0","736.0"
"2015-06-24 00:00:00.0","2320.0"
"2015-06-25 00:00:00.0","2950.0"
"2015-06-26 00:00:00.0","3020.0"
"2015-06-27 00:00:00.0","3172.0"
"2015-06-28 00:00:00.0","2529.0"
"2015-06-29 00:00:00.0","3142.0"
"2015-06-30 00:00:00.0","3089.0"
"2015-07-01 00:00:00.0","1571.0"
"2015-07-02 00:00:00.0","2672.0"
"2015-07-03 00:00:00.0","2659.0"
"2015-07-04 00:00:00.0","1645.0"
"2015-07-05 00:00:00.0","2798.0"
"2015-07-06 00:00:00.0","3023.0"
"2015-07-07 00:00:00.0","2012.0"
"2015-07-08 00:00:00.0","3018.0"
"2015-07-09 00:00:00.0","3047.0"
"2015-07-10 00:00:00.0","1718.0"
"2015-07-11 00:00:00.0","3066.0"
"2015-07-12 00:00:00.0","2980.0"
"2015-07-13 00:00:00.0","3014.0"
"2015-07-14 00:00:00.0","3028.0"
"2015-07-15 00:00:00.0","2893.0"
"2015-07-16 00:00:00.0","2515.0"
"2015-07-17 00:00:00.0","2700.0"
"2015-07-18 00:00:00.0","1901.0"
"2015-07-19 00:00:00.0","1793.0"
"2015-07-20 00:00:00.0","1957.0"
"2015-07-21 00:00:00.0","2017.0"
"2015-07-22 00:00:00.0","2937.0"
"2015-07-23 00:00:00.0","2887.0"
"2015-07-24 00:00:00.0","1000.0"
"2015-07-25 00:00:00.0","2930.0"
"2015-07-26 00:00:00.0","1038.0"
"2015-07-27 00:00:00.0","2307.0"
"2015-07-28 00:00:00.0","1156.0"
"2015-07-29 00:00:00.0","1499.0"
"2015-07-30 00:00:00.0","1143.0"
"2015-07-31 00:00:00.0","1469.0"
"2015-08-01 00:00:00.0","2854.0"
"2015-08-02 00:00:00.0","2791.0"
"2015-08-03 00:00:00.0","1289.0"
"2015-08-04 00:00:00.0","2756.0"
"2015-08-05 00:00:00.0","2012.0"
"2015-08-06 00:00:00.0","2415.0"
"2015-08-07 00:00:00.0","2111.0"
"2015-08-08 00:00:00.0","2284.0"
"2015-08-09 00:00:00.0","2651.0"
"2015-08-10 00:00:00.0","2379.0"
"2015-08-11 00:00:00.0","1815.0"
"2015-08-12 00:00:00.0","1718.0"
"2015-08-13 00:00:00.0","349.0"
"2015-08-14 00:00:00.0","565.0"
"2015-08-15 00:00:00.0","1305.0"
"2015-08-16 00:00:00.0","677.0"
"2015-08-17 00:00:00.0","1372.0"
"2015-08-18 00:00:00.0","1859.0"
"2015-08-19 00:00:00.0","2368.0"
"2015-08-20 00:00:00.0","2391.0"
"2015-08-21 00:00:00.0","2067.0"
"2015-08-22 00:00:00.0","582.0"
"2015-08-23 00:00:00.0","653.0"
"2015-08-24 00:00:00.0","1757.0"
"2015-08-25 00:00:00.0","834.0"
"2015-08-26 00:00:00.0","655.0"
"2015-08-27 00:00:00.0","1461.0"
"2015-08-28 00:00:00.0","1187.0"
"2015-08-29 00:00:00.0","2094.0"
"2015-08-30 00:00:00.0","2121.0"
"2015-08-31 00:00:00.0","633.0"
"2015-09-01 00:00:00.0","1266.0"
"2015-09-02 00:00:00.0","1314.0"
"2015-09-03 00:00:00.0","1078.0"
"2015-09-04 00:00:00.0","1998.0"
"2015-09-05 00:00:00.0","2246.0"
"2015-09-06 00:00:00.0","2220.0"
"2015-09-07 00:00:00.0","2201.0"
"2015-09-08 00:00:00.0","1993.0"
"2015-09-09 00:00:00.0","759.0"
"2015-09-10 00:00:00.0","1663.0"
"2015-09-11 00:00:00.0","1426.0"
"2015-09-12 00:00:00.0","1016.0"
"2015-09-13 00:00:00.0","838.0"
"2015-09-14 00:00:00.0","811.0"
"2015-09-15 00:00:00.0","219.0"
"2015-09-16 00:00:00.0","610.0"
"2015-09-17 00:00:00.0","1103.0"
"2015-09-18 00:00:00.0","1068.0"
"2015-09-19 00:00:00.0","1925.0"
"2015-09-20 00:00:00.0","2071.0"
"2015-09-21 00:00:00.0","1884.0"
"2015-09-22 00:00:00.0","464.0"
"2015-09-23 00:00:00.0","1573.0"
"2015-09-24 00:00:00.0","1841.0"
"2015-09-25 00:00:00.0","1668.0"
"2015-09-26 00:00:00.0","1838.0"
"2015-09-27 00:00:00.0","1644.0"
"2015-09-28 00:00:00.0","1897.0"
"2015-09-29 00:00:00.0","1827.0"
"2015-09-30 00:00:00.0","1282.0"
"2015-10-01 00:00:00.0","1819.0"
"2015-10-02 00:00:00.0","1330.0"
"2015-10-03 00:00:00.0","827.0"
"2015-10-04 00:00:00.0","552.0"
"2015-10-05 00:00:00.0","443.0"
"2015-10-06 00:00:00.0","485.0"
"2015-10-07 00:00:00.0","631.0"
"2015-10-08 00:00:00.0","1499.0"
"2015-10-09 00:00:00.0","1494.0"
