"Instante lectura","Irradiación global diaria"
"2014-03-08 00:00:00.0","1660.0"
"2014-03-09 00:00:00.0","1070.0"
"2014-03-10 00:00:00.0","1739.0"
"2014-03-11 00:00:00.0","1823.0"
"2014-03-12 00:00:00.0","1595.0"
"2014-03-13 00:00:00.0","1765.0"
"2014-03-14 00:00:00.0","1484.0"
"2014-03-15 00:00:00.0","1815.0"
"2014-03-16 00:00:00.0","1839.0"
"2014-03-17 00:00:00.0","1810.0"
"2014-03-18 00:00:00.0","738.0"
"2014-03-19 00:00:00.0","1868.0"
"2014-03-20 00:00:00.0","1699.0"
"2014-03-21 00:00:00.0","757.0"
"2014-03-22 00:00:00.0","1387.0"
"2014-03-23 00:00:00.0","1425.0"
"2014-03-24 00:00:00.0","1017.0"
"2014-03-25 00:00:00.0","447.0"
"2014-03-26 00:00:00.0","1183.0"
"2014-03-27 00:00:00.0","856.0"
"2014-03-28 00:00:00.0","1292.0"
"2014-03-29 00:00:00.0","1583.0"
"2014-03-30 00:00:00.0","616.0"
"2014-03-31 00:00:00.0","1104.0"
"2014-04-01 00:00:00.0","295.0"
"2014-04-02 00:00:00.0","1352.0"
"2014-04-03 00:00:00.0","1060.0"
"2014-04-04 00:00:00.0","557.0"
"2014-04-05 00:00:00.0","522.0"
"2014-04-06 00:00:00.0","1161.0"
"2014-04-07 00:00:00.0","1291.0"
"2014-04-08 00:00:00.0","2185.0"
"2014-04-09 00:00:00.0","2188.0"
"2014-04-10 00:00:00.0","1761.0"
"2014-04-11 00:00:00.0","2199.0"
"2014-04-12 00:00:00.0","2352.0"
"2014-04-13 00:00:00.0","2188.0"
"2014-04-14 00:00:00.0","1466.0"
"2014-04-15 00:00:00.0","1676.0"
"2014-04-16 00:00:00.0","2290.0"
"2014-04-17 00:00:00.0","2400.0"
"2014-04-18 00:00:00.0","796.0"
"2014-04-19 00:00:00.0","797.0"
"2014-04-20 00:00:00.0","1144.0"
"2014-04-21 00:00:00.0","1005.0"
"2014-04-22 00:00:00.0","1382.0"
"2014-04-23 00:00:00.0","2232.0"
"2014-04-24 00:00:00.0","1213.0"
"2014-04-25 00:00:00.0","1046.0"
"2014-04-26 00:00:00.0","2245.0"
"2014-04-27 00:00:00.0","973.0"
"2014-04-28 00:00:00.0","1044.0"
"2014-04-29 00:00:00.0","731.0"
"2014-04-30 00:00:00.0","910.0"
"2014-05-01 00:00:00.0","2173.0"
"2014-05-02 00:00:00.0","2676.0"
"2014-05-03 00:00:00.0","2732.0"
"2014-05-04 00:00:00.0","2587.0"
"2014-05-05 00:00:00.0","1874.0"
"2014-05-06 00:00:00.0","758.0"
"2014-05-07 00:00:00.0","2134.0"
"2014-05-08 00:00:00.0","2396.0"
"2014-05-09 00:00:00.0","2399.0"
"2014-05-10 00:00:00.0","1223.0"
"2014-05-11 00:00:00.0","2637.0"
"2014-05-12 00:00:00.0","2423.0"
"2014-05-13 00:00:00.0","2759.0"
"2014-05-14 00:00:00.0","2784.0"
"2014-05-15 00:00:00.0","2854.0"
"2014-05-16 00:00:00.0","2905.0"
"2014-05-17 00:00:00.0","2963.0"
"2014-05-18 00:00:00.0","2808.0"
"2014-05-19 00:00:00.0","1302.0"
"2014-05-20 00:00:00.0","1206.0"
"2014-05-21 00:00:00.0","991.0"
"2014-05-22 00:00:00.0","1505.0"
"2014-05-23 00:00:00.0","1533.0"
"2014-05-24 00:00:00.0","1629.0"
"2014-05-25 00:00:00.0","1647.0"
"2014-05-26 00:00:00.0","1659.0"
"2014-05-27 00:00:00.0","1283.0"
"2014-05-28 00:00:00.0","1138.0"
"2014-05-29 00:00:00.0","805.0"
"2014-05-30 00:00:00.0","2183.0"
"2014-05-31 00:00:00.0","2462.0"
"2014-06-01 00:00:00.0","2981.0"
"2014-06-02 00:00:00.0","2702.0"
"2014-06-03 00:00:00.0","2416.0"
"2014-06-04 00:00:00.0","2087.0"
"2014-06-05 00:00:00.0","1186.0"
"2014-06-06 00:00:00.0","1008.0"
"2014-06-07 00:00:00.0","1487.0"
"2014-06-08 00:00:00.0","1242.0"
"2014-06-09 00:00:00.0","1751.0"
"2014-06-10 00:00:00.0","2795.0"
"2014-06-11 00:00:00.0","2991.0"
"2014-06-12 00:00:00.0","2969.0"
"2014-06-13 00:00:00.0","2969.0"
"2014-06-14 00:00:00.0","2951.0"
"2014-06-15 00:00:00.0","3036.0"
"2014-06-16 00:00:00.0","3087.0"
"2014-06-17 00:00:00.0","3069.0"
"2014-06-18 00:00:00.0","2939.0"
"2014-06-19 00:00:00.0","2421.0"
"2014-06-20 00:00:00.0","1914.0"
"2014-06-21 00:00:00.0","1431.0"
"2014-06-22 00:00:00.0","2268.0"
"2014-06-23 00:00:00.0","1778.0"
"2014-06-24 00:00:00.0","855.0"
"2014-06-25 00:00:00.0","939.0"
"2014-06-26 00:00:00.0","1384.0"
"2014-06-27 00:00:00.0","2332.0"
"2014-06-28 00:00:00.0","1590.0"
"2014-06-29 00:00:00.0","1694.0"
"2014-06-30 00:00:00.0","1387.0"
"2014-07-01 00:00:00.0","1153.0"
"2014-07-02 00:00:00.0","2139.0"
"2014-07-03 00:00:00.0","2819.0"
"2014-07-04 00:00:00.0","1986.0"
"2014-07-05 00:00:00.0","1243.0"
"2014-07-06 00:00:00.0","1745.0"
"2014-07-07 00:00:00.0","1766.0"
"2014-07-08 00:00:00.0","1728.0"
"2014-07-09 00:00:00.0","3028.0"
"2014-07-10 00:00:00.0","3047.0"
"2014-07-11 00:00:00.0","2996.0"
"2014-07-12 00:00:00.0","2913.0"
"2014-07-13 00:00:00.0","2874.0"
"2014-07-14 00:00:00.0","2734.0"
"2014-07-15 00:00:00.0","2739.0"
"2014-07-16 00:00:00.0","2847.0"
"2014-07-17 00:00:00.0","1685.0"
"2014-07-18 00:00:00.0","1015.0"
"2014-07-19 00:00:00.0","1361.0"
"2014-07-20 00:00:00.0","1923.0"
"2014-07-21 00:00:00.0","2845.0"
"2014-07-22 00:00:00.0","2817.0"
"2014-07-23 00:00:00.0","2501.0"
"2014-07-24 00:00:00.0","1553.0"
"2014-07-25 00:00:00.0","1882.0"
"2014-07-26 00:00:00.0","2427.0"
"2014-07-27 00:00:00.0","2674.0"
"2014-07-28 00:00:00.0","2410.0"
"2014-07-29 00:00:00.0","2798.0"
"2014-07-30 00:00:00.0","2752.0"
"2014-07-31 00:00:00.0","2567.0"
"2014-08-01 00:00:00.0","1358.0"
"2014-08-02 00:00:00.0","1415.0"
"2014-08-03 00:00:00.0","1186.0"
"2014-08-04 00:00:00.0","2586.0"
"2014-08-05 00:00:00.0","2456.0"
"2014-08-06 00:00:00.0","1967.0"
"2014-08-07 00:00:00.0","1214.0"
"2014-08-08 00:00:00.0","610.0"
"2014-08-09 00:00:00.0","1598.0"
"2014-08-10 00:00:00.0","870.0"
"2014-08-11 00:00:00.0","2345.0"
"2014-08-12 00:00:00.0","872.0"
"2014-08-13 00:00:00.0","2005.0"
"2014-08-14 00:00:00.0","2270.0"
"2014-08-15 00:00:00.0","2401.0"
"2014-08-16 00:00:00.0","2612.0"
"2014-08-17 00:00:00.0","2557.0"
"2014-08-18 00:00:00.0","2518.0"
"2014-08-19 00:00:00.0","2251.0"
"2014-08-20 00:00:00.0","2399.0"
"2014-08-21 00:00:00.0","2391.0"
"2014-08-22 00:00:00.0","2030.0"
"2014-08-23 00:00:00.0","2345.0"
"2014-08-24 00:00:00.0","2424.0"
"2014-08-25 00:00:00.0","1282.0"
"2014-08-26 00:00:00.0","576.0"
"2014-08-27 00:00:00.0","1204.0"
"2014-08-28 00:00:00.0","1277.0"
"2014-08-29 00:00:00.0","2066.0"
"2014-08-30 00:00:00.0","2282.0"
"2014-08-31 00:00:00.0","2274.0"
"2014-09-01 00:00:00.0","2223.0"
"2014-09-02 00:00:00.0","2151.0"
"2014-09-03 00:00:00.0","1140.0"
"2014-09-04 00:00:00.0","998.0"
"2014-09-05 00:00:00.0","2150.0"
"2014-09-06 00:00:00.0","1629.0"
"2014-09-07 00:00:00.0","822.0"
"2014-09-08 00:00:00.0","1661.0"
"2014-09-09 00:00:00.0","1715.0"
"2014-09-10 00:00:00.0","1481.0"
"2014-09-11 00:00:00.0","1683.0"
"2014-09-12 00:00:00.0","992.0"
"2014-09-13 00:00:00.0","1814.0"
"2014-09-14 00:00:00.0","1223.0"
"2014-09-15 00:00:00.0","1031.0"
"2014-09-16 00:00:00.0","1157.0"
"2014-09-17 00:00:00.0","954.0"
"2014-09-18 00:00:00.0","627.0"
"2014-09-19 00:00:00.0","624.0"
"2014-09-20 00:00:00.0","896.0"
"2014-09-21 00:00:00.0","1458.0"
"2014-09-22 00:00:00.0","750.0"
"2014-09-23 00:00:00.0","776.0"
"2014-09-24 00:00:00.0","1838.0"
"2014-09-25 00:00:00.0","1783.0"
"2014-09-26 00:00:00.0","1809.0"
"2014-09-27 00:00:00.0","1564.0"
"2014-09-28 00:00:00.0","1332.0"
"2014-09-29 00:00:00.0","1681.0"
"2014-09-30 00:00:00.0","1649.0"
"2014-10-01 00:00:00.0","1653.0"
"2014-10-02 00:00:00.0","1652.0"
"2014-10-03 00:00:00.0","1563.0"
"2014-10-04 00:00:00.0","499.0"
"2014-10-05 00:00:00.0","1541.0"
"2014-10-06 00:00:00.0","696.0"
"2014-10-07 00:00:00.0","617.0"
"2014-10-08 00:00:00.0","261.0"
"2014-10-09 00:00:00.0","678.0"
"2014-10-10 00:00:00.0","1005.0"
"2014-10-11 00:00:00.0","890.0"
"2014-10-12 00:00:00.0","643.0"
"2014-10-13 00:00:00.0","343.0"
"2014-10-14 00:00:00.0","1004.0"
"2014-10-15 00:00:00.0","421.0"
"2014-10-16 00:00:00.0","192.0"
"2014-10-17 00:00:00.0","1010.0"
"2014-10-18 00:00:00.0","1044.0"
"2014-10-19 00:00:00.0","945.0"
"2014-10-20 00:00:00.0","1249.0"
"2014-10-21 00:00:00.0","1156.0"
"2014-10-22 00:00:00.0","1266.0"
"2014-10-23 00:00:00.0","942.0"
"2014-10-24 00:00:00.0","865.0"
"2014-10-25 00:00:00.0","1170.0"
"2014-10-26 00:00:00.0","1161.0"
"2014-10-27 00:00:00.0","1127.0"
"2014-10-28 00:00:00.0","947.0"
"2014-10-29 00:00:00.0","811.0"
"2014-10-30 00:00:00.0","1040.0"
"2014-10-31 00:00:00.0","727.0"
"2014-11-01 00:00:00.0","911.0"
"2014-11-02 00:00:00.0","329.0"
"2014-11-03 00:00:00.0","92.0"
"2014-11-04 00:00:00.0","313.0"
"2014-11-05 00:00:00.0","515.0"
"2014-11-06 00:00:00.0","576.0"
"2014-11-07 00:00:00.0","936.0"
"2014-11-08 00:00:00.0","273.0"
"2014-11-09 00:00:00.0","768.0"
"2014-11-10 00:00:00.0","136.0"
"2014-11-11 00:00:00.0","478.0"
"2014-11-12 00:00:00.0","723.0"
"2014-11-13 00:00:00.0","805.0"
"2014-11-14 00:00:00.0","586.0"
"2014-11-15 00:00:00.0","552.0"
"2014-11-16 00:00:00.0","290.0"
"2014-11-17 00:00:00.0","580.0"
"2014-11-18 00:00:00.0","396.0"
"2014-11-19 00:00:00.0","328.0"
"2014-11-20 00:00:00.0","533.0"
"2014-11-21 00:00:00.0","625.0"
"2014-11-22 00:00:00.0","155.0"
"2014-11-23 00:00:00.0","141.0"
"2014-11-24 00:00:00.0","242.0"
"2014-11-25 00:00:00.0","249.0"
"2014-11-26 00:00:00.0","546.0"
"2014-11-27 00:00:00.0","540.0"
"2014-11-28 00:00:00.0","302.0"
"2014-11-29 00:00:00.0","565.0"
"2014-11-30 00:00:00.0","666.0"
"2014-12-01 00:00:00.0","311.0"
"2014-12-02 00:00:00.0","328.0"
"2014-12-03 00:00:00.0","286.0"
"2014-12-04 00:00:00.0","351.0"
"2014-12-05 00:00:00.0","473.0"
"2014-12-06 00:00:00.0","648.0"
"2014-12-07 00:00:00.0","240.0"
"2014-12-08 00:00:00.0","299.0"
"2014-12-09 00:00:00.0","390.0"
"2014-12-10 00:00:00.0","403.0"
"2014-12-11 00:00:00.0","600.0"
"2014-12-12 00:00:00.0","409.0"
"2014-12-13 00:00:00.0","180.0"
"2014-12-14 00:00:00.0","188.0"
"2014-12-15 00:00:00.0","361.0"
"2014-12-16 00:00:00.0","176.0"
"2014-12-17 00:00:00.0","273.0"
"2014-12-18 00:00:00.0","313.0"
"2014-12-19 00:00:00.0","289.0"
"2014-12-20 00:00:00.0","280.0"
"2014-12-21 00:00:00.0","701.0"
"2014-12-22 00:00:00.0","564.0"
"2014-12-23 00:00:00.0","188.0"
"2014-12-24 00:00:00.0","259.0"
"2014-12-25 00:00:00.0","560.0"
"2014-12-26 00:00:00.0","550.0"
"2014-12-27 00:00:00.0","358.0"
"2014-12-28 00:00:00.0","571.0"
"2014-12-29 00:00:00.0","765.0"
"2014-12-30 00:00:00.0","776.0"
"2014-12-31 00:00:00.0","660.0"
"2015-01-01 00:00:00.0","772.0"
"2015-01-02 00:00:00.0","645.0"
"2015-01-03 00:00:00.0","718.0"
"2015-01-04 00:00:00.0","749.0"
"2015-01-05 00:00:00.0","418.0"
"2015-01-06 00:00:00.0","764.0"
"2015-01-07 00:00:00.0","694.0"
"2015-01-08 00:00:00.0","606.0"
"2015-01-09 00:00:00.0","662.0"
"2015-01-10 00:00:00.0","334.0"
"2015-01-11 00:00:00.0","782.0"
"2015-01-12 00:00:00.0","692.0"
"2015-01-13 00:00:00.0","284.0"
"2015-01-14 00:00:00.0","379.0"
"2015-01-15 00:00:00.0","71.0"
"2015-01-16 00:00:00.0","537.0"
"2015-01-17 00:00:00.0","337.0"
"2015-01-18 00:00:00.0","176.0"
"2015-01-19 00:00:00.0","639.0"
"2015-01-20 00:00:00.0","479.0"
"2015-01-21 00:00:00.0","328.0"
"2015-01-22 00:00:00.0","263.0"
"2015-01-23 00:00:00.0","446.0"
"2015-01-24 00:00:00.0","472.0"
"2015-01-25 00:00:00.0","843.0"
"2015-01-26 00:00:00.0","866.0"
"2015-01-27 00:00:00.0","653.0"
"2015-01-28 00:00:00.0","452.0"
"2015-01-29 00:00:00.0","202.0"
"2015-01-30 00:00:00.0","81.0"
"2015-01-31 00:00:00.0","659.0"
"2015-02-01 00:00:00.0","623.0"
"2015-02-02 00:00:00.0","412.0"
"2015-02-03 00:00:00.0","385.0"
"2015-02-04 00:00:00.0","735.0"
"2015-02-05 00:00:00.0","672.0"
"2015-02-06 00:00:00.0","546.0"
"2015-02-07 00:00:00.0","529.0"
"2015-02-08 00:00:00.0","1174.0"
"2015-02-09 00:00:00.0","1239.0"
"2015-02-10 00:00:00.0","1210.0"
"2015-02-11 00:00:00.0","1052.0"
"2015-02-12 00:00:00.0","713.0"
"2015-02-13 00:00:00.0","207.0"
"2015-02-14 00:00:00.0","467.0"
"2015-02-15 00:00:00.0","333.0"
"2015-02-16 00:00:00.0","339.0"
"2015-02-17 00:00:00.0","1183.0"
"2015-02-18 00:00:00.0","1388.0"
"2015-02-19 00:00:00.0","605.0"
"2015-02-20 00:00:00.0","317.0"
"2015-02-21 00:00:00.0","901.0"
"2015-02-22 00:00:00.0","355.0"
"2015-02-23 00:00:00.0","632.0"
"2015-02-24 00:00:00.0","848.0"
"2015-02-25 00:00:00.0","388.0"
"2015-02-26 00:00:00.0","410.0"
"2015-02-27 00:00:00.0","1133.0"
"2015-02-28 00:00:00.0","404.0"
"2015-03-01 00:00:00.0","325.0"
"2015-03-02 00:00:00.0","228.0"
"2015-03-03 00:00:00.0","360.0"
"2015-03-04 00:00:00.0","1669.0"
"2015-03-05 00:00:00.0","1701.0"
"2015-03-06 00:00:00.0","1709.0"
"2015-03-07 00:00:00.0","1706.0"
"2015-03-08 00:00:00.0","1783.0"
"2015-03-09 00:00:00.0","1778.0"
"2015-03-10 00:00:00.0","1582.0"
"2015-03-11 00:00:00.0","858.0"
"2015-03-12 00:00:00.0","408.0"
"2015-03-13 00:00:00.0","1834.0"
"2015-03-14 00:00:00.0","1841.0"
"2015-03-15 00:00:00.0","915.0"
"2015-03-16 00:00:00.0","1857.0"
"2015-03-17 00:00:00.0","901.0"
"2015-03-18 00:00:00.0","1561.0"
"2015-03-19 00:00:00.0","1386.0"
"2015-03-20 00:00:00.0","1720.0"
"2015-03-21 00:00:00.0","1755.0"
"2015-03-22 00:00:00.0","1882.0"
"2015-03-23 00:00:00.0","1369.0"
"2015-03-24 00:00:00.0","1123.0"
"2015-03-25 00:00:00.0","1590.0"
"2015-03-26 00:00:00.0","330.0"
"2015-03-27 00:00:00.0","653.0"
"2015-03-28 00:00:00.0","966.0"
"2015-03-29 00:00:00.0","1401.0"
"2015-03-30 00:00:00.0","1972.0"
"2015-03-31 00:00:00.0","1155.0"
"2015-04-01 00:00:00.0","2212.0"
"2015-04-02 00:00:00.0","2127.0"
"2015-04-03 00:00:00.0","2234.0"
"2015-04-04 00:00:00.0","2314.0"
"2015-04-05 00:00:00.0","2288.0"
"2015-04-06 00:00:00.0","2238.0"
"2015-04-07 00:00:00.0","2272.0"
"2015-04-08 00:00:00.0","2060.0"
"2015-04-09 00:00:00.0","823.0"
"2015-04-10 00:00:00.0","885.0"
"2015-04-11 00:00:00.0","2249.0"
"2015-04-12 00:00:00.0","2231.0"
"2015-04-13 00:00:00.0","2179.0"
"2015-04-14 00:00:00.0","1326.0"
"2015-04-15 00:00:00.0","499.0"
"2015-04-16 00:00:00.0","249.0"
"2015-04-17 00:00:00.0","865.0"
"2015-04-18 00:00:00.0","1172.0"
"2015-04-19 00:00:00.0","1805.0"
"2015-04-20 00:00:00.0","2251.0"
"2015-04-21 00:00:00.0","2127.0"
"2015-04-22 00:00:00.0","976.0"
"2015-04-23 00:00:00.0","2313.0"
"2015-04-24 00:00:00.0","676.0"
"2015-04-25 00:00:00.0","515.0"
"2015-04-26 00:00:00.0","1685.0"
"2015-04-27 00:00:00.0","1254.0"
"2015-04-28 00:00:00.0","2020.0"
"2015-04-29 00:00:00.0","2202.0"
"2015-04-30 00:00:00.0","894.0"
"2015-05-01 00:00:00.0","751.0"
"2015-05-02 00:00:00.0","1113.0"
"2015-05-03 00:00:00.0","1889.0"
"2015-05-04 00:00:00.0","1370.0"
"2015-05-05 00:00:00.0","1647.0"
"2015-05-06 00:00:00.0","2074.0"
"2015-05-07 00:00:00.0","1750.0"
"2015-05-08 00:00:00.0","919.0"
"2015-05-09 00:00:00.0","2469.0"
"2015-05-10 00:00:00.0","2058.0"
"2015-05-11 00:00:00.0","2502.0"
"2015-05-12 00:00:00.0","2511.0"
"2015-05-13 00:00:00.0","2207.0"
"2015-05-14 00:00:00.0","2197.0"
"2015-05-15 00:00:00.0","2498.0"
"2015-05-16 00:00:00.0","2736.0"
"2015-05-17 00:00:00.0","2890.0"
"2015-05-18 00:00:00.0","2319.0"
"2015-05-19 00:00:00.0","1500.0"
"2015-05-20 00:00:00.0","1424.0"
"2015-05-21 00:00:00.0","2978.0"
"2015-05-22 00:00:00.0","2980.0"
"2015-05-23 00:00:00.0","2974.0"
"2015-05-24 00:00:00.0","2953.0"
"2015-05-25 00:00:00.0","2945.0"
"2015-05-26 00:00:00.0","3027.0"
"2015-05-27 00:00:00.0","2992.0"
"2015-05-28 00:00:00.0","2948.0"
"2015-05-29 00:00:00.0","2991.0"
"2015-05-30 00:00:00.0","2363.0"
"2015-05-31 00:00:00.0","854.0"
"2015-06-01 00:00:00.0","2381.0"
"2015-06-02 00:00:00.0","2932.0"
"2015-06-03 00:00:00.0","2371.0"
"2015-06-04 00:00:00.0","2796.0"
"2015-06-05 00:00:00.0","2245.0"
"2015-06-06 00:00:00.0","2733.0"
"2015-06-07 00:00:00.0","2788.0"
"2015-06-08 00:00:00.0","2081.0"
"2015-06-09 00:00:00.0","1983.0"
"2015-06-10 00:00:00.0","2844.0"
"2015-06-11 00:00:00.0","2567.0"
"2015-06-12 00:00:00.0","1996.0"
"2015-06-13 00:00:00.0","970.0"
"2015-06-14 00:00:00.0","1464.0"
"2015-06-15 00:00:00.0","2286.0"
"2015-06-16 00:00:00.0","2929.0"
"2015-06-17 00:00:00.0","3016.0"
"2015-06-18 00:00:00.0","3015.0"
"2015-06-19 00:00:00.0","3045.0"
"2015-06-20 00:00:00.0","2978.0"
"2015-06-21 00:00:00.0","2974.0"
"2015-06-22 00:00:00.0","2123.0"
"2015-06-23 00:00:00.0","639.0"
"2015-06-24 00:00:00.0","2116.0"
"2015-06-25 00:00:00.0","2775.0"
"2015-06-26 00:00:00.0","2896.0"
"2015-06-27 00:00:00.0","3024.0"
"2015-06-28 00:00:00.0","2313.0"
"2015-06-29 00:00:00.0","2968.0"
"2015-06-30 00:00:00.0","2705.0"
"2015-07-01 00:00:00.0","1783.0"
"2015-07-02 00:00:00.0","2827.0"
"2015-07-03 00:00:00.0","2705.0"
"2015-07-04 00:00:00.0","1700.0"
"2015-07-05 00:00:00.0","2903.0"
"2015-07-06 00:00:00.0","2984.0"
"2015-07-07 00:00:00.0","1333.0"
"2015-07-08 00:00:00.0","3050.0"
"2015-07-09 00:00:00.0","2915.0"
"2015-07-10 00:00:00.0","1881.0"
"2015-07-11 00:00:00.0","2818.0"
"2015-07-12 00:00:00.0","2911.0"
"2015-07-13 00:00:00.0","2905.0"
"2015-07-14 00:00:00.0","2871.0"
"2015-07-15 00:00:00.0","2738.0"
"2015-07-16 00:00:00.0","2435.0"
"2015-07-17 00:00:00.0","2592.0"
"2015-07-18 00:00:00.0","1197.0"
"2015-07-19 00:00:00.0","1524.0"
"2015-07-20 00:00:00.0","1700.0"
"2015-07-21 00:00:00.0","2228.0"
"2015-07-22 00:00:00.0","2690.0"
"2015-07-23 00:00:00.0","2816.0"
"2015-07-24 00:00:00.0","816.0"
"2015-07-25 00:00:00.0","2843.0"
"2015-07-26 00:00:00.0","1160.0"
"2015-07-27 00:00:00.0","2487.0"
"2015-07-28 00:00:00.0","1014.0"
"2015-07-29 00:00:00.0","1647.0"
"2015-07-30 00:00:00.0","1438.0"
"2015-07-31 00:00:00.0","1503.0"
"2015-08-01 00:00:00.0","2749.0"
"2015-08-02 00:00:00.0","2695.0"
"2015-08-03 00:00:00.0","1330.0"
"2015-08-04 00:00:00.0","2701.0"
"2015-08-05 00:00:00.0","1673.0"
"2015-08-06 00:00:00.0","2566.0"
"2015-08-07 00:00:00.0","1920.0"
"2015-08-08 00:00:00.0","2073.0"
"2015-08-09 00:00:00.0","2655.0"
"2015-08-10 00:00:00.0","2214.0"
"2015-08-11 00:00:00.0","1869.0"
"2015-08-12 00:00:00.0","1511.0"
"2015-08-13 00:00:00.0","288.0"
"2015-08-14 00:00:00.0","832.0"
"2015-08-15 00:00:00.0","1202.0"
"2015-08-16 00:00:00.0","741.0"
"2015-08-17 00:00:00.0","1692.0"
"2015-08-18 00:00:00.0","2195.0"
"2015-08-19 00:00:00.0","2515.0"
"2015-08-20 00:00:00.0","2482.0"
"2015-08-21 00:00:00.0","2051.0"
"2015-08-22 00:00:00.0","740.0"
"2015-08-23 00:00:00.0","1178.0"
"2015-08-24 00:00:00.0","1698.0"
"2015-08-25 00:00:00.0","962.0"
"2015-08-26 00:00:00.0","973.0"
"2015-08-27 00:00:00.0","1462.0"
"2015-08-28 00:00:00.0","1151.0"
"2015-08-29 00:00:00.0","1815.0"
"2015-08-30 00:00:00.0","1985.0"
"2015-08-31 00:00:00.0","578.0"
"2015-09-01 00:00:00.0","1122.0"
"2015-09-02 00:00:00.0","531.0"
"2015-09-03 00:00:00.0","987.0"
"2015-09-04 00:00:00.0","1542.0"
"2015-09-05 00:00:00.0","2216.0"
"2015-09-06 00:00:00.0","2186.0"
"2015-09-07 00:00:00.0","2148.0"
"2015-09-08 00:00:00.0","1873.0"
"2015-09-09 00:00:00.0","713.0"
"2015-09-10 00:00:00.0","1559.0"
"2015-09-11 00:00:00.0","1391.0"
"2015-09-12 00:00:00.0","917.0"
"2015-09-13 00:00:00.0","1111.0"
"2015-09-14 00:00:00.0","1013.0"
"2015-09-15 00:00:00.0","501.0"
"2015-09-16 00:00:00.0","1488.0"
"2015-09-17 00:00:00.0","1174.0"
"2015-09-18 00:00:00.0","1421.0"
"2015-09-19 00:00:00.0","2007.0"
"2015-09-20 00:00:00.0","1995.0"
"2015-09-21 00:00:00.0","1476.0"
"2015-09-22 00:00:00.0","654.0"
"2015-09-23 00:00:00.0","1694.0"
"2015-09-24 00:00:00.0","1799.0"
"2015-09-25 00:00:00.0","1643.0"
"2015-09-26 00:00:00.0","1833.0"
"2015-09-27 00:00:00.0","1803.0"
"2015-09-28 00:00:00.0","1809.0"
"2015-09-29 00:00:00.0","1648.0"
"2015-09-30 00:00:00.0","1122.0"
"2015-10-01 00:00:00.0","1754.0"
"2015-10-02 00:00:00.0","1473.0"
"2015-10-03 00:00:00.0","645.0"
"2015-10-04 00:00:00.0","842.0"
"2015-10-05 00:00:00.0","618.0"
"2015-10-06 00:00:00.0","787.0"
"2015-10-07 00:00:00.0","899.0"
"2015-10-08 00:00:00.0","1577.0"
